grupos2,grupos,sin_agua,capacidad,densidad,grado_con,frecuencia,volumen,frec_cat,prec_cat,vol_cat,is50,precip,id
16,5,57,3849000.0,14.872,0,129,115.4865,4,4,4,0.10505,987.4063,1310
16,5,936,0.0,0.0,0,129,115.4865,4,4,4,0.10505,965.5625,1311
16,5,108,440445.0,1.775,0,129,115.4865,4,4,4,0.10505,942.4219,1312
8,4,82,2485192.0,7.142,3,12,128.4042,2,4,4,0.02313,916.4135,1313
8,4,57,228109.0,0.933,0,12,128.4042,2,4,4,0.02313,887.7692,1314
8,4,136,3858040.0,15.284,0,21,8.3226,2,4,2,0.01525,728.4,1315
7,3,90,173655.0,1.027,0,5,0.0125,2,3,1,0.00285,704.6136,1316
6,3,155,5435280.0,44.257,0,10,22.2063,2,2,3,0.00906,635.4375,1317
2,2,419,4584512.0,14.965,1,3,0.0125,1,2,1,0.00143,619.3077,1318
6,3,371,287191.0,3.215,2,16,38.4633,2,2,3,0.01528,616.9688,1319
6,3,96,17382980.0,145.975,1,16,38.4633,2,2,3,0.01528,617.7813,1320
12,5,1194,438814.0,1.474,0,53,111.8087,3,4,4,0.0504,1080.0526,1321
12,5,90,13897.9,0.052,0,53,111.8087,3,4,4,0.0504,1056.4444,1322
12,5,60,0.0,0.0,0,53,111.8087,3,4,4,0.0504,1037.25,1323
12,5,195,0.0,0.0,0,53,111.8087,3,4,4,0.0504,1020.1912,1324
8,4,83,2397860.0,14.562,0,14,75.9723,2,4,4,0.01832,995.1771,1325
16,5,98,0.0,0.0,0,129,115.4865,4,4,4,0.10505,971.4531,1326
16,5,31,567197.0,2.699,0,129,115.4865,4,4,4,0.10505,948.2109,1327
16,5,96,497184.0,1.889,0,129,115.4865,4,4,4,0.10505,925.65,1328
8,4,42,564545.0,2.452,0,12,128.4042,2,4,4,0.02313,896.3281,1329
4,3,117,1836450.0,4.811,0,1,128.0,1,4,4,0.01524,887.495,1330
12,5,3282,2573540.0,7.045,0,28,77.6616,3,4,4,0.0285,815.68,1331
4,3,357,7517250.0,19.242,0,4,25.8813,1,4,3,0.00522,784.7328,1332
8,4,163,2870520.0,15.48,0,21,8.3226,2,4,2,0.01525,745.425,1333
8,4,387,0.0,0.0,0,9,186.2278,2,4,4,0.02787,725.9698,1334
7,3,275,1392300.0,3.956,0,8,0.0125,2,3,1,0.00499,711.5833,1335
11,4,321,5697139.0,14.646,2,43,128.1128,3,3,4,0.04521,673.6023,1336
7,3,317,33904326.0,119.055,5,13,130.3144,2,3,4,0.02407,657.9028,1337
11,4,15,2467140.0,5.855,0,43,323.6468,3,3,4,0.06849,639.8558,1338
6,3,301,30346257.0,59.639,5,8,127.8766,2,2,4,0.02021,630.3589,1339
2,2,12,12823800.0,88.438,0,4,4.1313,1,2,1,0.00263,625.3295,1340
6,3,78,37311840.0,120.764,2,7,178.8589,2,2,4,0.02557,621.425,1341
11,4,184,5123405.0,15.263,8,24,58.5385,3,3,3,0.02337,671.25,1342
2,2,301,8844613.102,40.145,0,1,18.0,1,2,2,0.00214,632.4917,1343
7,3,195,181108.0,0.214,2,9,0.6778,2,3,1,0.00579,716.3679,1344
7,3,84,0.0,0.0,0,7,45.725,2,3,3,0.00972,695.875,1345
7,3,42,1087200.0,6.058,2,7,45.725,2,3,3,0.00972,689.4125,1346
7,3,25,22833.801,0.093,0,7,45.725,2,3,3,0.00972,709.4412,1347
7,3,83,5179420.0,14.123,2,7,45.725,2,3,3,0.00972,691.53,1348
3,2,102,0.0,0.0,0,2,13.5063,1,3,2,0.00232,712.5288,1349
11,4,47,3777440.0,7.545,0,33,28.5235,3,3,3,0.02622,683.254,1350
4,3,86,0.0,0.0,0,1,0.0125,1,4,1,0.0,735.16,1351
11,4,54,1208430.0,3.58,0,33,28.5235,3,3,3,0.02622,696.8571,1352
12,5,235,0.0,0.0,0,30,2.0617,3,4,1,0.02093,762.1219,1353
8,4,864,0.0,0.0,0,7,0.0125,2,4,1,0.00428,756.4667,1354
12,5,218,3438161.0,9.014,0,53,111.8087,3,4,4,0.0504,1027.025,1355
4,3,1381,5398020.0,16.255,2,1,128.0,1,4,4,0.01524,854.6645,1356
8,4,121,287484.0,0.931,0,16,86.3977,2,4,4,0.02098,918.1029,1357
4,3,333,0.0,0.0,0,1,0.0125,1,4,1,0.0,920.8158,1358
8,4,434,1081092.301,3.912,2,8,543.0063,2,4,4,0.06964,999.3571,1359
8,4,633,372167.199,0.931,1,6,0.0125,2,4,1,0.00357,1088.9946,1360
8,4,1127,0.0,0.0,0,9,13.3444,2,4,2,0.00729,1079.4063,1361
4,3,118,0.0,0.0,0,1,0.0125,1,4,1,0.0,1006.75,1362
12,5,887,58788.699,0.049,0,30,2.0617,3,4,1,0.02093,789.0828,1363
4,3,2155,1097880.0,0.82,0,2,0.0125,1,4,1,0.00071,806.3529,1364
4,3,3012,82746.297,0.06,0,2,0.0125,1,4,1,0.00071,804.4912,1365
12,5,2147,274607.0,0.188,0,30,2.0617,3,4,1,0.02093,749.2051,1366
3,2,561,4195920.0,8.349,0,2,0.0125,1,3,1,0.00071,717.1509,1367
3,2,1251,3647690.0,3.693,0,2,0.0125,1,3,1,0.00071,712.7177,1368
8,4,770,0.0,0.0,0,7,0.0125,2,4,1,0.00428,770.0952,1369
7,3,9,10968100.0,44.409,0,14,59.2214,2,3,3,0.01632,722.0583,1370
3,2,74,9405480.0,40.927,0,3,0.0125,1,3,1,0.00143,704.5446,1371
2,2,76,1969966.0,6.17,1,2,4.0063,1,2,1,0.00119,612.4063,1372
16,5,105,2794687.0,3.914,2,74,274.0111,4,4,4,0.08469,798.9517,1373
10,3,191,4874839.0,11.048,2,30,16.4654,3,2,2,0.02264,605.75,1374
2,2,81,0.0,0.0,6,3,0.0125,1,2,1,0.00143,602.5333,1375
3,2,210,5862167.138,6.543,2,1,0.0125,1,3,1,0.0,709.5477,1376
12,5,268,5090246.0,5.414,1,30,2.0617,3,4,1,0.02093,726.2478,1377
4,3,112,0.0,0.0,0,1,0.0125,1,4,1,0.0,1043.875,1378
4,3,36,107277.0,0.506,0,2,0.0125,1,4,1,0.00071,1026.625,1379
16,5,38,2578953.0,1.902,1,74,274.0111,4,4,4,0.08469,866.1161,1380
8,4,318,0.0,0.0,0,9,186.2278,2,4,4,0.02787,756.625,1381
3,2,883,27556700.0,17.101,0,1,0.0125,1,3,1,0.0,641.6533,1382
3,2,197,3327160.0,11.166,0,1,0.0125,1,3,1,0.0,661.3088,1383
7,3,392,0.0,0.0,0,5,12.01,2,3,2,0.00428,654.2557,1384
3,2,876,2705550.0,0.624,0,2,0.0125,1,3,1,0.00071,672.8973,1385
10,3,93,0.0,0.0,0,30,16.4654,3,2,2,0.02264,608.1625,1386
4,3,644,0.0,0.0,0,1,128.0,1,4,4,0.01524,854.3194,1387
12,5,1278,5210980.0,19.529,0,28,77.6616,3,4,4,0.0285,822.6563,1388
8,4,3492,0.0,0.0,0,9,13.3444,2,4,2,0.00729,1100.0859,1389
8,4,3529,0.0,0.0,0,9,13.3444,2,4,2,0.00729,1068.5662,1390
4,3,398,0.0,0.0,0,1,18.0,1,4,2,0.00214,742.0694,1391
4,3,424,0.0,0.0,0,1,0.0125,1,4,1,0.0,758.375,1392
11,4,137,1809350.0,8.724,0,33,28.5235,3,3,3,0.02622,672.0455,1393
11,4,110,4764770.0,14.078,0,33,28.5235,3,3,3,0.02622,676.1902,1394
8,4,140,0.0,0.0,0,9,186.2278,2,4,4,0.02787,778.3029,1395
4,3,58,74213.102,2.163,0,2,0.0125,1,4,1,0.00071,835.125,1396
4,3,395,0.0,0.0,0,2,0.0125,1,4,1,0.00071,785.6875,1397
4,3,10,0.0,0.0,0,2,0.0125,1,4,1,0.00071,823.75,1398
4,3,8,0.0,0.0,0,3,36.6708,1,4,3,0.00579,839.5375,1399
4,3,2397,0.0,0.0,0,3,0.0125,1,4,1,0.00143,941.2813,1400
4,3,1016,0.0,0.0,0,3,0.0125,1,4,1,0.00143,975.609,1401
4,3,974,0.0,0.0,0,3,36.6708,1,4,3,0.00579,901.2917,1402
4,3,3017,0.0,0.0,0,3,36.6708,1,4,3,0.00579,941.0086,1403
4,3,1538,0.0,0.0,0,3,36.6708,1,4,3,0.00579,970.8617,1404
4,3,148,0.0,0.0,0,3,0.0125,1,4,1,0.00143,1017.3047,1405
4,3,638,0.0,0.0,0,3,0.0125,1,4,1,0.00143,984.2043,1406
4,3,552,947544.0,1.556,1,3,36.6708,1,4,3,0.00579,935.8607,1407
4,3,1048,0.0,0.0,0,3,0.0125,1,4,1,0.00143,1011.8431,1408
4,3,29,0.0,0.0,0,3,36.6708,1,4,3,0.00579,893.375,1409
4,3,353,0.0,0.0,0,3,36.6708,1,4,3,0.00579,931.0,1410
12,5,3238,0.0,0.0,0,29,21.7013,3,4,3,0.02255,823.1774,1411
12,5,2557,0.0,0.0,0,29,21.7013,3,4,3,0.02255,774.9057,1412
12,5,4089,7994000.0,8.554,2,29,21.7013,3,4,3,0.02255,765.5023,1413
12,5,7693,6564570.0,5.714,3,29,21.7013,3,4,3,0.02255,818.7699,1414
12,5,689,0.0,0.0,0,29,21.7013,3,4,3,0.02255,855.7407,1415
12,5,1076,0.0,0.0,0,29,21.7013,3,4,3,0.02255,798.375,1416
12,5,1736,0.0,0.0,0,29,21.7013,3,4,3,0.02255,791.6321,1417
2,2,302,41723271.0,54.296,5,1,18.0,1,2,2,0.00214,628.4635,1418
6,3,328,10531371.0,9.032,9,9,268.6681,2,2,4,0.03769,634.9814,1419
10,3,22,20003548.0,69.735,0,59,174.3845,3,2,4,0.06213,628.125,1420
2,2,121,0.0,0.0,0,2,24.0063,1,2,3,0.00357,622.1833,1421
2,2,87,8637330.0,36.292,0,1,205.0,1,2,4,0.0244,621.6985,1422
10,3,340,16697760.0,29.687,7,37,79.7064,3,2,4,0.03517,632.879,1423
2,2,87,13567116.0,34.408,0,3,36.3333,1,2,3,0.00575,636.385,1424
6,3,230,2619940.0,11.473,0,6,108.8396,2,2,4,0.01652,636.7266,1425
6,3,199,5400270.0,14.016,0,9,48.225,2,2,3,0.01145,630.9612,1426
2,2,54,8231110.0,35.112,3,2,2.0063,1,2,1,0.00095,626.8542,1427
6,3,147,4738229.699,18.345,0,9,218.3361,2,2,4,0.0317,631.5673,1428
2,2,54,0.0,0.0,0,4,190.5063,1,2,4,0.02482,625.8438,1429
10,3,64,3698540.0,16.054,4,68,75.9601,3,2,4,0.05683,628.9375,1430
5,2,84,8275363.0,11.506,1,20,109.3581,2,1,4,0.02657,532.6168,1431
3,2,15,922387.0,4.232,0,2,40.0063,1,3,3,0.00547,645.0096,1432
7,3,35,848669.0,2.85,0,6,108.8396,2,3,4,0.01652,641.0486,1433
6,3,0,1748740.0,5.656,1,9,218.3361,2,2,4,0.0317,637.4226,1434
10,3,142,11424003.0,14.471,3,68,75.9601,3,2,4,0.05683,631.0182,1435
5,2,94,318400.0,0.869,0,20,109.3581,2,1,4,0.02657,550.2031,1436
5,2,2324,0.0,0.0,0,20,109.3581,2,1,4,0.02657,528.291,1437
7,3,184,0.0,0.0,0,14,14.2973,2,3,2,0.01097,660.5407,1438
7,3,179,2736780.0,4.429,1,14,14.2973,2,3,2,0.01097,659.5469,1439
7,3,45,1779228.0,5.27,0,14,14.2973,2,3,2,0.01097,650.4688,1440
3,2,31,3918526.0,5.126,2,3,120.0,1,3,4,0.01571,644.4973,1441
3,2,35,4092809.602,11.761,3,1,120.0,1,3,4,0.01428,644.7917,1442
10,3,6,1665830.0,4.288,0,68,75.9601,3,2,4,0.05683,629.5833,1443
3,2,36,3055357.0,11.982,1,1,48.0,1,3,3,0.00571,640.8382,1444
2,2,193,1860737.0,2.378,2,3,61.6708,1,2,3,0.00877,607.7163,1445
3,2,86,9482660.0,20.421,0,1,120.0,1,3,4,0.01428,661.2042,1446
3,2,3,100529.797,1.877,0,1,120.0,1,3,4,0.01428,653.6667,1447
9,2,302,33118510.0,27.648,1,29,65.2797,3,1,3,0.02774,495.1727,1448
5,2,21,0.0,0.0,0,19,71.0329,2,1,4,0.02129,478.4875,1449
5,2,0,0.0,0.0,0,14,449.5732,2,1,4,0.06279,479.125,1450
3,2,7552,0.0,0.0,0,2,0.0125,1,3,1,0.00071,680.8892,1451
4,3,551,0.0,0.0,0,1,0.0125,1,4,1,0.0,741.6359,1452
6,3,231,9140590.0,20.3,0,16,110.757,2,2,4,0.02388,623.9815,1453
6,3,57,0.0,0.0,0,20,109.3581,2,2,4,0.02657,578.2833,1454
5,2,84,0.0,0.0,0,20,109.3581,2,1,4,0.02657,555.175,1455
3,2,3419,0.0,0.0,0,1,200.0,1,3,4,0.02381,692.5575,1456
3,2,240,0.0,0.0,0,1,0.0125,1,3,1,0.0,684.9688,1457
4,3,217,0.0,0.0,0,1,0.0125,1,4,1,0.0,729.1368,1458
6,3,90,275114.0,0.638,1,8,4.1328,2,2,1,0.00548,618.5817,1459
6,3,31,4497280.0,18.689,0,16,110.757,2,2,4,0.02388,625.0,1460
10,3,94,7161602.0,15.516,1,26,53.6615,3,2,3,0.02422,622.5787,1461
10,3,47,0.0,0.0,0,59,174.3845,3,2,4,0.06213,627.8878,1462
2,2,39,0.0,0.0,3,3,22.6708,1,2,3,0.00412,616.2273,1463
2,2,41,0.0,0.0,0,1,240.0,1,2,4,0.02857,621.2946,1464
10,3,1265,0.0,0.0,0,56,38.9647,3,2,3,0.04387,587.5135,1465
1,1,4005,2204760.0,1.016,0,1,6.75,1,1,2,0.0008,564.888,1466
3,2,233,7730800.0,15.059,0,2,0.0125,1,3,1,0.00071,681.9375,1467
3,2,274,3329360.0,4.211,0,1,0.0125,1,3,1,0.0,677.7594,1468
10,3,222,45065136.4,163.897,5,48,67.1529,3,2,3,0.04152,614.8472,1469
10,3,483,61305094.0,138.943,3,48,67.1529,3,2,3,0.04152,616.885,1470
10,3,68,25851000.0,97.652,0,48,67.1529,3,2,3,0.04152,620.6645,1471
10,3,270,0.0,0.0,0,47,144.4205,3,2,4,0.05,612.2279,1472
2,2,600,0.0,0.0,0,2,24.0063,1,2,3,0.00357,633.0125,1473
1,1,152,12374900.0,17.626,0,1,0.0125,1,1,1,0.0,479.8207,1474
5,2,837,0.0,0.0,0,5,52.8075,2,1,3,0.00914,486.1763,1475
6,3,106,1341654.0,3.585,0,10,40.9088,2,2,3,0.01129,638.399,1476
6,3,84,5804135.0,42.05,5,10,30.4075,2,2,3,0.01004,637.2321,1477
10,3,153,1562150.0,2.15,0,56,38.9647,3,2,3,0.04387,579.8803,1478
10,3,67,2736658.0,7.16,1,56,38.9647,3,2,3,0.04387,590.526,1479
10,3,22,0.0,0.0,0,47,144.4205,3,2,4,0.05,618.2,1480
10,3,149,0.0,0.0,0,47,144.4205,3,2,4,0.05,615.3929,1481
7,3,167,0.0,0.0,0,14,14.2973,2,3,2,0.01097,666.8333,1482
3,2,263,0.0,0.0,0,2,24.0063,1,3,3,0.00357,644.55,1483
3,2,596,0.0,0.0,0,2,0.0125,1,3,1,0.00071,682.5243,1484
3,2,1146,0.0,0.0,0,1,0.0125,1,3,1,0.0,697.5066,1485
5,2,127,0.0,0.0,0,20,109.3581,2,1,4,0.02657,548.0139,1486
5,2,1349,0.0,0.0,0,5,52.8075,2,1,3,0.00914,491.2917,1487
5,2,33,0.0,0.0,0,20,109.3581,2,1,4,0.02657,543.875,1488
11,4,438,43555774.0,186.657,7,29,9.925,3,3,2,0.02115,720.2344,1489
11,4,213,87741100.0,355.56,3,29,9.925,3,3,2,0.02115,705.425,1490
15,5,147,33033983.0,106.607,6,178,32.243,4,3,3,0.13009,687.6845,1491
16,5,745,3823010.0,16.117,3,91,20.0367,4,4,2,0.06658,739.9479,1492
16,5,638,54315864.0,164.566,17,91,20.0367,4,4,2,0.06658,728.945,1493
3,2,430,52693529.0,203.384,9,2,24.75,1,3,3,0.00366,718.7396,1494
15,5,611,84925654.0,235.806,4,208,5.3756,4,3,1,0.14828,707.805,1495
15,5,389,24181793.0,93.541,3,208,5.3756,4,3,1,0.14828,707.6765,1496
15,5,236,24065110.4,86.915,2,208,5.3756,4,3,1,0.14828,700.1544,1497
15,5,122,53822774.0,192.014,4,178,32.243,4,3,3,0.13009,686.8088,1498
15,5,596,30011634.6,126.125,6,178,32.243,4,3,3,0.13009,693.0667,1499
15,5,490,7168847.0,28.428,3,178,32.243,4,3,3,0.13009,686.125,1500
15,5,312,20604520.0,118.17,0,114,1303.3019,4,3,4,0.23575,677.7344,1501
15,5,236,19744347.0,149.294,2,114,1303.3019,4,3,4,0.23575,671.8375,1502
15,5,182,10837921.14,87.67,2,114,1303.3019,4,3,4,0.23575,675.9545,1503
15,5,166,39542160.0,314.905,5,114,1303.3019,4,3,4,0.23575,677.8125,1504
12,5,297,25397825.0,68.669,10,58,140.5784,3,4,4,0.05739,778.3011,1505
16,5,93,9671878.0,43.301,0,161,101.9943,4,4,4,0.12626,767.3382,1506
16,5,241,10944099.95,44.652,1,161,101.9943,4,4,4,0.12626,758.1875,1507
16,5,116,14891899.0,53.105,0,161,101.9943,4,4,4,0.12626,755.6875,1508
16,5,124,4767969.0,21.588,6,91,20.0367,4,4,2,0.06658,750.5804,1509
16,5,431,3037006.398,8.13,1,91,20.0367,4,4,2,0.06658,741.565,1510
16,5,507,16373010.0,62.03,0,91,20.0367,4,4,2,0.06658,733.725,1511
3,2,895,33854280.0,73.307,2,2,24.75,1,3,3,0.00366,724.1121,1512
3,2,682,7608660.0,19.071,0,2,24.75,1,3,3,0.00366,713.9911,1513
15,5,264,3020150.0,11.051,7,208,5.3756,4,3,1,0.14828,702.5278,1514
7,3,405,3577870.0,17.693,2,11,12.2818,2,3,2,0.00859,692.6875,1515
11,4,239,0.0,0.0,0,26,11.9885,3,3,2,0.01926,690.9722,1516
7,3,329,9674840.0,46.015,0,11,12.2818,2,3,2,0.00859,685.4861,1517
7,3,140,14799947.0,108.686,3,6,2.7563,2,3,1,0.00389,674.575,1518
7,3,113,7803011.0,53.621,0,14,4.0991,2,3,1,0.00976,679.1417,1519
11,4,286,13652600.0,84.266,4,34,11.439,3,3,2,0.0249,678.3393,1520
12,5,130,12944561.2,43.072,6,58,140.5784,3,4,4,0.05739,785.2279,1521
12,5,121,19334165.5,82.96,4,58,140.5784,3,4,4,0.05739,776.1094,1522
12,5,47,14099850.0,95.713,2,58,140.5784,3,4,4,0.05739,775.8036,1523
4,3,102,11625880.0,72.721,3,4,10.5063,1,4,2,0.00339,764.9318,1524
16,5,154,9804472.0,35.962,0,161,101.9943,4,4,4,0.12626,757.0833,1525
16,5,221,8305260.0,28.116,0,91,20.0367,4,4,2,0.06658,745.8618,1526
16,5,223,8751540.0,24.649,0,79,18.281,4,4,2,0.05781,737.2174,1527
16,5,63,11269030.0,42.11,0,79,18.281,4,4,2,0.05781,728.8558,1528
3,2,329,28315280.0,74.635,5,2,24.75,1,3,3,0.00366,721.6071,1529
15,5,462,22328458.3,82.207,1,208,5.3756,4,3,1,0.14828,705.0078,1530
7,3,521,10249470.0,37.793,0,18,42.425,2,3,3,0.01717,713.5417,1531
7,3,210,986503.0,8.41,0,18,42.425,2,3,3,0.01717,706.625,1532
7,3,955,2310848.699,8.173,7,16,2.4016,2,3,1,0.01098,701.15,1533
3,2,192,7827020.0,53.162,0,2,20.2563,1,3,2,0.00312,696.4625,1534
11,4,637,19113800.0,82.763,0,26,11.9885,3,3,2,0.01926,692.0833,1535
7,3,240,10012190.0,63.334,1,11,4.1659,2,3,1,0.00763,686.5536,1536
7,3,158,0.0,0.0,3,16,2.4016,2,3,1,0.01098,689.5682,1537
11,4,224,45609991.0,285.266,3,34,11.439,3,3,2,0.0249,679.7778,1538
11,4,233,7113168.301,42.24,4,34,11.439,3,3,2,0.0249,680.7596,1539
11,4,234,23842524.7,150.936,1,34,11.439,3,3,2,0.0249,680.8438,1540
8,4,177,29449231.0,132.71,4,14,162.9571,2,4,4,0.02867,786.0682,1541
8,4,135,20048181.0,84.316,10,14,162.9571,2,4,4,0.02867,779.9083,1542
8,4,150,3052902.102,11.147,0,13,41.7321,2,4,3,0.01353,771.9191,1543
8,4,215,23910306.0,49.07,1,13,41.7321,2,4,3,0.01353,763.1207,1544
4,3,19,0.0,0.0,0,1,0.0125,1,4,1,0.0,752.4896,1545
16,5,215,9681480.0,44.377,0,79,18.281,4,4,2,0.05781,750.0795,1546
16,5,383,9178270.0,31.026,0,79,18.281,4,4,2,0.05781,740.6667,1547
16,5,317,35695665.0,91.995,4,79,18.281,4,4,2,0.05781,729.21,1548
7,3,509,15599093.0,38.596,5,19,16.5099,2,3,2,0.0148,716.1394,1549
7,3,925,15504900.0,41.005,0,19,16.5099,2,3,2,0.0148,706.1184,1550
11,4,222,8122178.0,35.652,0,41,17.7069,3,3,2,0.03064,697.0833,1551
11,4,293,18865057.0,52.965,3,41,17.7069,3,3,2,0.03064,689.2308,1552
7,3,287,11453832.18,75.914,3,11,9.317,2,3,2,0.00824,680.4167,1553
7,3,328,10740300.0,37.394,0,5,3.8075,2,3,1,0.0033,680.9833,1554
12,5,511,115062724.0,438.852,8,56,21.5181,3,4,3,0.04179,783.2604,1555
8,4,274,13082861.0,51.14,9,7,5.075,2,4,1,0.00488,779.2847,1556
4,3,652,11594245.7,42.517,6,1,0.0125,1,4,1,0.0,768.358,1557
8,4,148,10779820.0,35.615,3,8,5.8313,2,4,1,0.00569,759.4922,1558
8,4,163,0.0,0.0,0,8,5.8313,2,4,1,0.00569,752.3984,1559
8,4,333,2180840.0,7.861,3,11,7.3705,2,4,2,0.00801,742.1711,1560
8,4,662,1444610.0,5.11,0,11,7.3705,2,4,2,0.00801,733.9276,1561
7,3,457,332367.0,1.136,0,19,16.5099,2,3,2,0.0148,722.6563,1562
15,5,562,6169772.0,13.367,3,78,31.3099,4,3,3,0.05865,706.5875,1563
15,5,139,0.0,0.0,0,78,31.3099,4,3,3,0.05865,694.6042,1564
12,5,398,12421891.0,29.903,4,25,27.639,3,4,3,0.02041,768.2772,1565
8,4,525,2558196.5,8.378,3,11,7.3705,2,4,2,0.00801,753.3063,1566
8,4,349,20237169.0,45.797,10,11,7.3705,2,4,2,0.00801,740.9375,1567
12,5,72,4780540.199,20.145,0,37,18.6993,3,4,2,0.0279,731.3125,1568
11,4,247,4403520.0,21.554,5,37,18.6993,3,3,2,0.0279,725.2596,1569
11,4,390,16509259.0,36.245,1,37,18.6993,3,3,2,0.0279,718.9952,1570
15,5,585,1774920.0,5.676,0,78,31.3099,4,3,3,0.05865,706.712,1571
15,5,443,4902320.0,14.888,1,78,31.3099,4,3,3,0.05865,692.3929,1572
7,3,60,22532670.1,90.779,1,8,7.6328,2,3,2,0.0059,680.975,1573
4,3,149,5758576.902,24.486,3,4,2.5094,1,4,1,0.00244,776.8125,1574
8,4,152,27591000.0,149.264,0,21,11.1524,2,4,2,0.01559,772.3125,1575
8,4,86,6914740.0,30.329,4,21,11.1524,2,4,2,0.01559,769.7321,1576
8,4,151,17743785.4,64.387,8,21,11.1524,2,4,2,0.01559,765.4432,1577
8,4,264,31478299.24,127.088,0,5,0.0125,2,4,1,0.00285,755.5417,1578
4,3,402,11146145.0,55.416,0,3,12.0083,1,4,2,0.00285,747.0972,1579
4,3,367,0.0,0.0,0,3,12.0083,1,4,2,0.00285,742.0625,1580
8,4,307,7612110.0,26.237,1,5,5.2075,2,4,1,0.00347,732.3125,1581
8,4,44,79182002.0,319.752,1,5,5.2075,2,4,1,0.00347,733.7569,1582
7,3,213,46199600.0,161.273,0,10,8.6575,2,3,2,0.00745,722.25,1583
7,3,353,70685300.0,195.675,1,10,8.6575,2,3,2,0.00745,712.0057,1584
11,4,277,29914900.0,88.445,5,38,17.3678,3,3,2,0.02846,703.5625,1585
11,4,142,19824460.0,52.507,0,38,17.3678,3,3,2,0.02846,692.1625,1586
11,4,353,78050677.0,278.001,6,38,17.3678,3,3,2,0.02846,692.9034,1587
7,3,89,66649110.0,209.048,6,17,10.0769,2,3,2,0.01261,681.9875,1588
15,5,177,1698542.5,10.723,0,107,20.2321,4,3,2,0.07801,647.7222,1589
15,5,130,0.0,0.0,1,107,20.2321,4,3,2,0.07801,643.3021,1590
15,5,65,0.0,0.0,1,107,20.2321,4,3,2,0.07801,639.8036,1591
11,4,216,45019120.0,98.143,2,66,27.6852,3,3,3,0.04966,676.5,1592
11,4,13,55325300.0,218.23,0,66,27.6852,3,3,3,0.04966,666.9417,1593
11,4,132,22954900.0,123.159,0,66,27.6852,3,3,3,0.04966,660.5568,1594
11,4,309,161476143.0,543.282,4,33,20.7561,3,3,2,0.02529,661.5795,1595
11,4,414,255227105.0,529.818,12,33,20.7561,3,3,2,0.02529,656.0781,1596
11,4,172,616454.0,3.423,2,43,21.4721,3,3,3,0.03251,653.5833,1597
15,5,162,5674200.0,41.183,0,107,20.2321,4,3,2,0.07801,648.5556,1598
15,5,106,8268881.0,62.268,0,107,20.2321,4,3,2,0.07801,645.2679,1599
10,3,105,6922700.0,25.357,0,34,9.7018,3,2,2,0.02469,638.3047,1600
11,4,64,49320900.0,456.45,0,43,21.4721,3,3,3,0.03251,655.125,1601
11,4,108,469061.0,5.551,0,43,21.4721,3,3,3,0.03251,651.7813,1602
11,4,62,6424390.0,61.608,0,43,21.4721,3,3,3,0.03251,650.9688,1603
7,3,178,47110146.0,160.04,2,17,3.3331,2,3,1,0.01181,644.3625,1604
15,5,300,80220090.0,247.348,0,94,44.7938,4,3,3,0.07166,686.3026,1605
15,5,181,21570600.0,65.838,2,94,44.7938,4,3,3,0.07166,674.5188,1606
7,3,36,7919220.0,182.832,0,21,511.2244,2,3,4,0.07512,676.3333,1607
7,3,81,7608100.0,179.568,0,21,511.2244,2,3,4,0.07512,674.125,1608
7,3,82,7735980.0,203.59,0,21,511.2244,2,3,4,0.07512,672.375,1609
7,3,21,2376690.0,102.858,0,21,511.2244,2,3,4,0.07512,670.75,1610
7,3,64,20112865.0,645.977,3,21,511.2244,2,3,4,0.07512,669.25,1611
7,3,77,47675120.0,1152.299,0,21,511.2244,2,3,4,0.07512,668.4375,1612
7,3,15,1923884.0,74.532,0,21,511.2244,2,3,4,0.07512,666.4583,1613
7,3,139,3461950.0,97.928,0,21,511.2244,2,3,4,0.07512,663.6667,1614
7,3,61,10651652.1,261.87,10,21,511.2244,2,3,4,0.07512,662.5,1615
7,3,15,1736710.0,68.919,0,21,511.2244,2,3,4,0.07512,659.625,1616
7,3,102,2181710.0,70.501,0,21,511.2244,2,3,4,0.07512,657.625,1617
7,3,109,942953.0,33.803,1,21,511.2244,2,3,4,0.07512,658.0,1618
7,3,87,0.0,0.0,0,21,511.2244,2,3,4,0.07512,656.0833,1619
7,3,78,0.0,0.0,0,21,511.2244,2,3,4,0.07512,654.1667,1620
15,5,68,0.0,0.0,0,117,12.933,4,3,2,0.08428,657.4792,1621
15,5,143,695347.0,2.399,0,117,12.933,4,3,2,0.08428,653.2283,1622
15,5,460,3056884.0,10.698,4,117,12.933,4,3,2,0.08428,650.4063,1623
7,3,106,0.0,0.0,0,21,511.2244,2,3,4,0.07512,674.0417,1624
7,3,74,350238.0,10.631,0,21,511.2244,2,3,4,0.07512,672.375,1625
7,3,100,51071200.0,1412.89,0,21,511.2244,2,3,4,0.07512,669.875,1626
7,3,21,0.0,0.0,0,21,511.2244,2,3,4,0.07512,671.3125,1627
7,3,126,698238.0,17.94,3,21,511.2244,2,3,4,0.07512,667.3125,1628
7,3,98,12544948.0,209.489,3,21,511.2244,2,3,4,0.07512,665.3438,1629
7,3,3490,1458740.0,14.808,1,21,511.2244,2,3,4,0.07512,662.6042,1630
7,3,75,0.0,0.0,0,21,511.2244,2,3,4,0.07512,660.0,1631
7,3,53,0.0,0.0,0,21,511.2244,2,3,4,0.07512,660.1875,1632
