POB_S_AGUA,AREA_GEO,CAPACITY_W,DENSITY_WE,TOTAL_DEGR,WEGHITED_T,WEIGHTED_B,WEIGHTED_1,Frecuencia,Volumen,FrecCateg,PrecCateg,VolCateg,ProbaFP,ProbaVP,NormaFrec,NormaVol,IS50,IS90,IS75,Grupos,Grupos2,Precipitac,id
46,249262.0477,0.0,0.0,0,0.0,0.0,0.0,2,15.00625,1,4,2,0.30155642,0.215953307,0.001426534,0.003569951,0.002498242,0.003355609,0.003034097,3,4,1094.473214,131
118,184947.0055,32178000.0,173.9849743,0,0.0,0.0,0.0,4,0.0125,1,4,1,0.30155642,0.321011673,0.004279601,0.0,0.0021398,0.00042796,0.0010699,3,4,848.2,132
187,519815.2241,2455600.0,4.723986305,1,0.000917604,0.057013,0.0,14,126.5732143,2,4,4,0.340466926,0.233463035,0.018544936,0.030133593,0.024339264,0.028974727,0.027236429,4,8,932.9395161,133
28,145134.9257,778748.0,5.365682977,0,0.0,0.0,0.0,4,0.0125,1,4,1,0.30155642,0.321011673,0.004279601,0.0,0.0021398,0.00042796,0.0010699,3,4,875.6388889,134
85,217845.0002,198834.0,0.912731529,0,0.0,0.0,0.0,1,0.0125,1,4,1,0.30155642,0.321011673,0.0,0.0,0.0,0.0,0.0,3,4,842.2638889,135
67,122292.9213,495266.0,4.04983375,1,0.004106445,0.00617284,0.000101401,3,0.0125,1,4,1,0.30155642,0.321011673,0.002853067,0.0,0.001426534,0.000285307,0.000713267,3,4,834.21875,136
278,953780.149,11344619.0,11.89437525,5,0.028629642,0.0898491,0.000636117,14,126.5732143,2,4,4,0.340466926,0.233463035,0.018544936,0.030133593,0.024339264,0.028974727,0.027236429,4,8,967.4512712,137
128,272845.0604,226526.0,0.830236764,0,0.0,0.0,0.0,1,0.0125,1,4,1,0.30155642,0.321011673,0.0,0.0,0.0,0.0,0.0,3,4,871.9411765,138
192,383988.108,20166200.0,52.51777224,0,0.0,0.0,0.0,2,0.0125,1,4,1,0.30155642,0.321011673,0.001426534,0.0,0.000713267,0.000142653,0.000356633,3,4,854.975,139
55,440785.9818,479072.0,1.086858521,0,0.0,0.0,0.0,2,0.0125,1,4,1,0.30155642,0.321011673,0.001426534,0.0,0.000713267,0.000142653,0.000356633,3,4,909.0403226,140
132,265202.4771,1371327.0,5.170867992,4,0.011791027,0.0,0.002505797,1,0.0125,1,4,1,0.30155642,0.321011673,0.0,0.0,0.0,0.0,0.0,3,4,906.1470588,141
45,142329.4043,1664831.602,11.69703203,1,0.000917604,0.0,0.000907449,2,0.0125,1,4,1,0.30155642,0.321011673,0.001426534,0.0,0.000713267,0.000142653,0.000356633,3,4,889.375,142
36,221698.2552,1450606.0,6.543154789,0,0.0,0.0,0.0,4,0.0125,1,4,1,0.30155642,0.321011673,0.004279601,0.0,0.0021398,0.00042796,0.0010699,3,4,909.3214286,143
37,266938.5101,0.0,0.0,0,0.0,0.0,0.0,2,15.00625,1,4,2,0.30155642,0.215953307,0.001426534,0.003569951,0.002498242,0.003355609,0.003034097,3,4,1060.963235,144
2072,1432731.349,0.0,0.0,0,0.0,0.0,0.0,2,22.50625,1,4,3,0.30155642,0.229571984,0.001426534,0.005355671,0.003391102,0.004962757,0.004373386,3,4,1135.084302,145
1074,730165.6628,0.0,0.0,0,0.0,0.0,0.0,3,0.0125,1,4,1,0.30155642,0.321011673,0.002853067,0.0,0.001426534,0.000285307,0.000713267,3,4,1090.085227,146
228,421716.1647,0.0,0.0,0,0.0,0.0,0.0,3,20.67083333,1,4,2,0.30155642,0.215953307,0.002853067,0.004918665,0.003885866,0.004712106,0.004402266,3,4,1106.495192,147
1131,2254262.399,6342505.102,2.813561148,2,0.00250959,0.00805898,0.0,1,250.0,1,4,4,0.30155642,0.233463035,0.0,0.05952101,0.029760505,0.053568909,0.044640758,3,4,1061.290493,148
220,326753.9501,13909385.0,42.56837597,2,0.011652849,0.0,0.001648189,5,62.4075,2,4,3,0.340466926,0.229571984,0.005706134,0.014855997,0.010281065,0.01394101,0.012568531,4,8,805.4196429,149
52,110079.445,0.0,0.0,0,0.0,0.0,0.0,2,0.0125,1,4,1,0.30155642,0.321011673,0.001426534,0.0,0.000713267,0.000142653,0.000356633,3,4,834.025,150
222,276733.6821,0.0,0.0,0,0.0,0.0,0.0,6,3.010416667,2,4,1,0.340466926,0.321011673,0.007132668,0.000713792,0.00392323,0.001355679,0.002318511,4,8,827.2053571,151
140,857527.8786,10345361.0,12.06416871,10,0.047496066,0.085219481,2.73e-05,1,0.0125,1,4,1,0.30155642,0.321011673,0.0,0.0,0.0,0.0,0.0,3,4,895.6610577,152
116,1564667.258,4315600.0,2.75815831,0,0.0,0.0,0.0,8,0.5734375,2,4,1,0.340466926,0.321011673,0.009985735,0.000133557,0.005059646,0.001118775,0.002596601,4,8,873.3623737,153
74,492786.3313,3343962.5,6.785826407,3,0.008421826,0.00514403,0.000413121,1,250.0,1,4,4,0.30155642,0.233463035,0.0,0.05952101,0.029760505,0.053568909,0.044640758,3,4,947.6,154
57,91921.68634,550360.0,5.98727049,0,0.0,0.0,0.0,1,0.0125,1,4,1,0.30155642,0.321011673,0.0,0.0,0.0,0.0,0.0,3,4,866.4166667,155
74,214447.3056,0.0,0.0,0,0.0,0.0,0.0,1,0.0125,1,4,1,0.30155642,0.321011673,0.0,0.0,0.0,0.0,0.0,3,4,861.8392857,156
25,163235.5578,641589.1016,3.930449407,6,0.130476758,0.0660151,0.0,3,7.470833333,1,4,2,0.30155642,0.215953307,0.002853067,0.001775799,0.002314433,0.001883526,0.002045116,3,4,857.2375,157
40,173512.1631,0.0,0.0,0,0.0,0.0,0.0,1,0.0125,1,4,1,0.30155642,0.321011673,0.0,0.0,0.0,0.0,0.0,3,4,850.4583333,158
22,143845.6998,0.0,0.0,0,0.0,0.0,0.0,9,91.56527778,2,4,4,0.340466926,0.233463035,0.011412268,0.021798345,0.016605307,0.020759738,0.019201826,4,8,1018.6625,159
126,234883.5469,44048.0,0.187531228,1,0.001649221,0.00111454,0.0,9,91.56527778,2,4,4,0.340466926,0.233463035,0.011412268,0.021798345,0.016605307,0.020759738,0.019201826,4,8,985.1666667,160
55,314010.5827,0.0,0.0,3,0.123706153,0.010631,0.000169073,1,0.0125,1,4,1,0.30155642,0.321011673,0.0,0.0,0.0,0.0,0.0,3,4,825.5104167,161
108,292203.2544,18248618.0,62.45179588,6,0.038088969,0.00883059,1.31e-05,1,0.0125,1,4,1,0.30155642,0.321011673,0.0,0.0,0.0,0.0,0.0,3,4,824.5588235,162
11,62451.51915,0.0,0.0,0,0.0,0.0,0.0,13,581.0076923,2,4,4,0.340466926,0.233463035,0.017118402,0.1383326,0.077725501,0.126211181,0.108029051,4,8,794.5625,163
13,220830.4849,78649648.8,356.153947,0,0.0,0.0,0.0,42,51.09946429,3,4,3,0.210116732,0.229571984,0.058487874,0.012163599,0.035325737,0.016796027,0.023744668,5,12,790.640625,164
78,147149.9191,5321880.0,36.16638074,0,0.0,0.0,0.0,7,0.0125,2,4,1,0.340466926,0.321011673,0.008559201,0.0,0.004279601,0.00085592,0.0021398,4,8,825.03125,165
105,462552.2877,52122635.0,112.6848497,3,0.021821836,0.0,0.0,5,0.0125,2,4,1,0.340466926,0.321011673,0.005706134,0.0,0.002853067,0.000570613,0.001426534,4,8,826.762931,166
149,233146.2729,18027600.0,77.32313185,0,0.0,0.0,0.0,6,3.010416667,2,4,1,0.340466926,0.321011673,0.007132668,0.000713792,0.00392323,0.001355679,0.002318511,4,8,824.5147059,167
55,170634.4502,1703328.0,9.982321846,0,0.0,0.0,0.0,1,0.0125,1,4,1,0.30155642,0.321011673,0.0,0.0,0.0,0.0,0.0,3,4,919.75,168
46,121095.2834,0.0,0.0,0,0.0,0.0,0.0,2,0.0125,1,4,1,0.30155642,0.321011673,0.001426534,0.0,0.000713267,0.000142653,0.000356633,3,4,913.6875,169
430,350486.4626,9544343.0,27.23170227,2,0.000276564,0.02674896,0.0,3,0.0125,1,4,1,0.30155642,0.321011673,0.002853067,0.0,0.001426534,0.000285307,0.000713267,3,4,829.9076087,170
223,792231.4359,7765640.0,9.80223663,2,0.03966165,0.00848765,2.15e-05,5,0.0125,2,4,1,0.340466926,0.321011673,0.005706134,0.0,0.002853067,0.000570613,0.001426534,4,8,850.0975,171
240,598631.8517,43827610.0,73.21296031,0,0.0,0.0,0.0,1,0.0125,1,4,1,0.30155642,0.321011673,0.0,0.0,0.0,0.0,0.0,3,4,821.7664474,172
53,167556.1301,1190370.0,7.104305877,0,0.0,0.0,0.0,9,13.34444444,2,4,2,0.340466926,0.215953307,0.011412268,0.003174282,0.007293275,0.003998081,0.005233778,4,8,946.0520833,173
94,144415.7983,2076690.0,14.37993643,0,0.0,0.0,0.0,9,13.34444444,2,4,2,0.340466926,0.215953307,0.011412268,0.003174282,0.007293275,0.003998081,0.005233778,4,8,967.625,174
22,233352.7771,0.0,0.0,0,0.0,0.0,0.0,1,0.0125,1,4,1,0.30155642,0.321011673,0.0,0.0,0.0,0.0,0.0,3,4,958.0625,175
9,741964.8553,14432774.0,19.45209924,5,0.028695083,0.08504796,0.000145656,14,126.5732143,2,4,4,0.340466926,0.233463035,0.018544936,0.030133593,0.024339264,0.028974727,0.027236429,4,8,954.5452128,176
325,361269.9134,0.0,0.0,0,0.0,0.0,0.0,17,186.4139706,2,1,4,0.30214425,0.401559454,0.022824536,0.044381435,0.033602985,0.042225745,0.03899221,2,5,541.9342105,177
228,793568.7729,0.0,0.0,3,0.007998481,0.0853052,0.000119876,1,1000.0,1,1,4,0.153996101,0.401559454,0.0,0.238092971,0.119046485,0.214283673,0.178569728,1,1,495.1340909,178
140,395332.0665,568065.0,1.436931249,0,0.0,0.0,0.0,3,0.0125,1,1,1,0.153996101,0.153996101,0.002853067,0.0,0.001426534,0.000285307,0.000713267,1,1,550.5520833,179
60,223032.147,1663020.0,7.456413896,0,0.0,0.0,0.0,47,143.1117021,3,1,4,0.331384016,0.401559454,0.065620542,0.03407134,0.049845941,0.03722626,0.041958641,2,9,535.15,180
76,288184.072,637734.0,2.212939791,4,0.007590874,0.0801612,5.71e-05,21,38.50595238,2,1,3,0.30214425,0.269005848,0.02853067,0.009165135,0.018847903,0.011101689,0.014006519,2,5,523.5,181
54,510906.6448,6197161.0,12.12973263,1,0.000878037,0.0,0.0,4,13.509375,1,1,2,0.153996101,0.175438596,0.004279601,0.003213551,0.003746576,0.003320156,0.003480064,1,1,480.9051724,182
34,320811.4007,8409280.0,26.21253479,0,0.0,0.0,0.0,9,23.50833333,2,1,3,0.30214425,0.269005848,0.011412268,0.005594263,0.008503265,0.006176063,0.007048764,2,5,479.4625,183
25,189962.6656,77477.29883,0.407855399,1,0.001649221,0.0109739,5.37e-06,8,131.3796875,2,1,4,0.30214425,0.401559454,0.009985735,0.031277995,0.020631865,0.029148769,0.02595493,2,5,475.3,184
79,223798.5627,4360770.699,19.48524891,4,0.008579238,0.051183103,0.0,8,131.3796875,2,1,4,0.30214425,0.401559454,0.009985735,0.031277995,0.020631865,0.029148769,0.02595493,2,5,474.7083333,185
155,408733.6179,4436603.0,10.85450965,3,0.293638399,0.00951646,3.65e-06,12,43.34166667,2,1,3,0.30214425,0.269005848,0.015691869,0.010316499,0.013004184,0.010854036,0.011660341,2,5,473.2102273,186
26,243311.4748,7529543.0,30.94610727,1,0.000917604,0.0185185,0.0012761,21,38.50595238,2,1,3,0.30214425,0.269005848,0.02853067,0.009165135,0.018847903,0.011101689,0.014006519,2,5,519.890625,187
75,327174.9302,14247666.0,43.54754808,0,0.0,0.0,0.0,21,38.50595238,2,1,3,0.30214425,0.269005848,0.02853067,0.009165135,0.018847903,0.011101689,0.014006519,2,5,510.7375,188
33,350489.9328,16732572.1,47.7405213,1,0.005826424,0.00128601,0.001026036,3,62.00833333,1,1,3,0.153996101,0.269005848,0.002853067,0.014760957,0.008807012,0.013570168,0.011783984,1,1,474.6576087,189
38,191591.6166,6856922.0,35.78925905,2,0.009932869,0.0364369,5.11e-05,66,279.4617424,3,1,4,0.331384016,0.401559454,0.092724679,0.066535732,0.079630205,0.069154627,0.073082969,2,9,545.1083333,190
72,254762.1771,26615223.1,104.4708575,13,0.611246864,0.01251714,0.0,66,279.4617424,3,1,4,0.331384016,0.401559454,0.092724679,0.066535732,0.079630205,0.069154627,0.073082969,2,9,548.6964286,191
27,198697.2585,20270533.4,102.017177,1,0.00266616,0.0,0.0,4,14.25625,1,1,2,0.153996101,0.175438596,0.004279601,0.003391379,0.00383549,0.003480201,0.003613434,1,1,472.3839286,192
37,204900.056,13289650.3,64.85918333,2,0.018056282,0.0,3.97e-05,4,14.25625,1,1,2,0.153996101,0.175438596,0.004279601,0.003391379,0.00383549,0.003480201,0.003613434,1,1,472.1979167,193
43,184009.6348,21654030.0,117.6787836,2,0.221343489,0.0,0.0,4,14.25625,1,1,2,0.153996101,0.175438596,0.004279601,0.003391379,0.00383549,0.003480201,0.003613434,1,1,472.6057692,194
122,231528.0441,13741730.4,59.35233657,0,0.0,0.0,0.0,82,673.2265244,4,1,4,0.212475634,0.401559454,0.115549215,0.16028953,0.137919373,0.155815499,0.149104452,3,13,474.2321429,195
33,207908.1024,4513428.63,21.70876738,7,0.446092272,0.002143342,0.000102045,82,673.2265244,4,1,4,0.212475634,0.401559454,0.115549215,0.16028953,0.137919373,0.155815499,0.149104452,3,13,474.8461538,196
24,147960.1234,2818130.0,19.04655075,1,0.001649221,0.000514403,0.0,82,673.2265244,4,1,4,0.212475634,0.401559454,0.115549215,0.16028953,0.137919373,0.155815499,0.149104452,3,13,477.09375,197
24,153998.8326,1246150.0,8.09194446,0,0.0,0.0,0.0,82,673.2265244,4,1,4,0.212475634,0.401559454,0.115549215,0.16028953,0.137919373,0.155815499,0.149104452,3,13,477.8125,198
10,155444.771,489287.0,3.147658148,0,0.0,0.0,0.0,82,673.2265244,4,1,4,0.212475634,0.401559454,0.115549215,0.16028953,0.137919373,0.155815499,0.149104452,3,13,477.8295455,199
39,282314.6739,0.0,0.0,0,0.0,0.0,0.0,8,31.00625,2,1,3,0.30214425,0.269005848,0.009985735,0.007379486,0.00868261,0.007640111,0.008031048,2,5,472.9583333,200
5,146784.3232,13154600.0,89.61856221,1,0.004106445,0.0,0.001153861,8,31.00625,2,1,3,0.30214425,0.269005848,0.009985735,0.007379486,0.00868261,0.007640111,0.008031048,2,5,473.05,201
107,792164.317,19800692.6,24.99568861,6,0.02711039,0.06095681,0.000158975,3,53.3375,1,1,3,0.153996101,0.269005848,0.002853067,0.012696466,0.007774767,0.011712126,0.010235617,1,1,476.7142857,202
81,504717.7655,17454808.0,34.58330416,5,0.079932632,0.00917352,0.001952176,5,32.01,2,1,3,0.30214425,0.269005848,0.005706134,0.007618475,0.006662305,0.007427241,0.00714039,2,5,475.4448529,203
190,270541.2208,0.0,0.0,0,0.0,0.0,0.0,53,84.14198113,3,1,4,0.331384016,0.401559454,0.074179743,0.020030888,0.047105316,0.025445774,0.033568102,2,9,521.06875,204
89,183787.0545,0.0,0.0,0,0.0,0.0,0.0,35,78.50678571,3,1,4,0.331384016,0.401559454,0.04850214,0.018689171,0.033595656,0.021670468,0.026142413,2,9,514.9326923,205
90,230232.4393,665169.0,2.88911937,6,0.125362635,0.1359739,0.000124388,47,143.1117021,3,1,4,0.331384016,0.401559454,0.065620542,0.03407134,0.049845941,0.03722626,0.041958641,2,9,531.125,206
45,184795.2097,1904480.0,10.30589485,0,0.0,0.0,0.0,66,279.4617424,3,1,4,0.331384016,0.401559454,0.092724679,0.066535732,0.079630205,0.069154627,0.073082969,2,9,538.8839286,207
77,207701.4761,7311887.0,35.20382781,7,0.119608719,0.2191362,0.001673324,11,10.55568182,2,1,2,0.30214425,0.175438596,0.014265335,0.002510289,0.008387812,0.003685793,0.00544905,2,5,527.40625,208
105,268773.9552,3366120.0,12.52398134,1,0.001649221,0.0134602,3.78e-05,55,189.9434091,3,1,4,0.331384016,0.401559454,0.07703281,0.04522178,0.061127295,0.048402883,0.053174537,2,9,494.1517857,209
68,235405.8575,2959425.35,12.57158756,3,0.079820848,0.0756173,8.77e-05,11,10.55568182,2,1,2,0.30214425,0.175438596,0.014265335,0.002510289,0.008387812,0.003685793,0.00544905,2,5,530.8046875,210
631,801376.7779,0.0,0.0,0,0.0,0.0,0.0,9,23.50833333,2,1,3,0.30214425,0.269005848,0.011412268,0.005594263,0.008503265,0.006176063,0.007048764,2,5,482.8259804,211
103,831204.3903,10009000.0,12.04156296,0,0.0,0.0,0.0,7,50.29107143,2,1,3,0.30214425,0.269005848,0.008559201,0.011971124,0.010265163,0.011629932,0.011118143,2,5,479.4632353,212
0,19935.84956,0.0,0.0,0,0.0,0.0,0.0,12,43.34166667,2,1,3,0.30214425,0.269005848,0.015691869,0.010316499,0.013004184,0.010854036,0.011660341,2,5,474.0,213
56,277977.6274,0.0,0.0,0,0.0,0.0,0.0,7,140.5785714,2,1,4,0.30214425,0.401559454,0.008559201,0.033468212,0.021013706,0.030977311,0.027240959,2,5,483.1904762,214
35,41885.93157,0.0,0.0,0,0.0,0.0,0.0,2,0.08125,1,1,1,0.153996101,0.153996101,0.001426534,1.64e-05,0.000721451,0.000157386,0.00036891,1,1,483.75,215
61,282462.3466,8580062.0,30.37594959,2,0.003583765,0.997942,0.001129585,55,189.9434091,3,1,4,0.331384016,0.401559454,0.07703281,0.04522178,0.061127295,0.048402883,0.053174537,2,9,502.56875,216
145,297892.0198,1405700.0,4.718823958,2,0.005755666,0.0780178,0.0,2,0.0125,1,1,1,0.153996101,0.153996101,0.001426534,0.0,0.000713267,0.000142653,0.000356633,1,1,475.8625,217
83,439298.5319,1337870.0,3.045468862,3,0.004216046,0.0,5.8e-06,16,91.815625,2,1,4,0.30214425,0.401559454,0.021398003,0.021857952,0.021627977,0.021811957,0.021742965,2,5,475.7916667,218
44,556992.0085,10626498.3,19.07836762,1,0.001649221,0.353652,0.0,4,42.503125,1,1,3,0.153996101,0.269005848,0.004279601,0.010116846,0.007198223,0.009533121,0.008657534,1,1,485.2,219
7,198665.8705,29982881.6,150.9211498,5,0.012714259,0.1688957,0.000438901,7,34.86607143,2,1,3,0.30214425,0.269005848,0.008559201,0.008298494,0.008428848,0.008324565,0.008363671,2,5,487.1041667,220
73,155590.3308,6080172.5,39.0780871,0,0.0,0.0,0.0,5,21.365,2,1,2,0.30214425,0.175438596,0.005706134,0.005083944,0.005395039,0.005146163,0.005239491,2,5,528.4027778,221
14,92674.75236,7792060.0,84.07964199,0,0.0,0.0,0.0,5,21.365,2,1,2,0.30214425,0.175438596,0.005706134,0.005083944,0.005395039,0.005146163,0.005239491,2,5,538.5357143,222
14,160210.8889,0.0,0.0,0,0.0,0.0,0.0,5,21.365,2,1,2,0.30214425,0.175438596,0.005706134,0.005083944,0.005395039,0.005146163,0.005239491,2,5,533.0,223
6,449429.4075,7192270.0,16.0031139,0,0.0,0.0,0.0,66,279.4617424,3,1,4,0.331384016,0.401559454,0.092724679,0.066535732,0.079630205,0.069154627,0.073082969,2,9,550.35,224
76,263736.0473,0.0,0.0,0,0.0,0.0,0.0,35,78.50678571,3,1,4,0.331384016,0.401559454,0.04850214,0.018689171,0.033595656,0.021670468,0.026142413,2,9,510.0333333,225
23,90724.38795,0.0,0.0,0,0.0,0.0,0.0,35,78.50678571,3,1,4,0.331384016,0.401559454,0.04850214,0.018689171,0.033595656,0.021670468,0.026142413,2,9,516.0416667,226
28,124118.7696,0.0,0.0,0,0.0,0.0,0.0,31,74.02217742,3,1,4,0.331384016,0.401559454,0.042796006,0.017621404,0.030208705,0.020138864,0.023915055,2,9,510.475,227
88,375696.6408,0.0,0.0,0,0.0,0.0,0.0,48,141.4320313,3,1,4,0.331384016,0.401559454,0.067047076,0.033671417,0.050359246,0.037008983,0.042015332,2,9,544.3541667,228
32,170507.8691,0.0,0.0,0,0.0,0.0,0.0,2,36.0,1,1,3,0.153996101,0.269005848,0.001426534,0.008568478,0.004997506,0.007854283,0.006782992,1,1,541.875,229
37,408835.2734,0.0,0.0,0,0.0,0.0,0.0,6,83.67083333,2,1,4,0.30214425,0.401559454,0.007132668,0.01991871,0.013525689,0.018640106,0.016722199,2,5,517.0677083,230
22,97564.25092,3052820.0,31.29035452,0,0.0,0.0,0.0,21,38.50595238,2,1,3,0.30214425,0.269005848,0.02853067,0.009165135,0.018847903,0.011101689,0.014006519,2,5,511.703125,231
70,64904.54506,75404.39844,1.161773777,2,0.002566825,0.0342936,8.59e-06,66,279.4617424,3,1,4,0.331384016,0.401559454,0.092724679,0.066535732,0.079630205,0.069154627,0.073082969,2,9,547.375,232
56,174151.1913,2215708.0,12.7228989,8,0.094014959,0.1538923,0.0,66,279.4617424,3,1,4,0.331384016,0.401559454,0.092724679,0.066535732,0.079630205,0.069154627,0.073082969,2,9,539.2291667,233
28,129011.6644,5464640.0,42.35772032,0,0.0,0.0,0.0,5,21.365,2,1,2,0.30214425,0.175438596,0.005706134,0.005083944,0.005395039,0.005146163,0.005239491,2,5,532.45,234
35,83500.63283,0.0,0.0,0,0.0,0.0,0.0,5,21.365,2,1,2,0.30214425,0.175438596,0.005706134,0.005083944,0.005395039,0.005146163,0.005239491,2,5,527.25,235
3,28036.63619,0.0,0.0,0,0.0,0.0,0.0,5,21.365,2,1,2,0.30214425,0.175438596,0.005706134,0.005083944,0.005395039,0.005146163,0.005239491,2,5,525.28125,236
56,311426.531,1110710.0,3.566523367,0,0.0,0.0,0.0,6,83.67083333,2,1,4,0.30214425,0.401559454,0.007132668,0.01991871,0.013525689,0.018640106,0.016722199,2,5,524.6015625,237
318,441898.053,0.0,0.0,0,0.0,0.0,0.0,17,186.4139706,2,1,4,0.30214425,0.401559454,0.022824536,0.044381435,0.033602985,0.042225745,0.03899221,2,5,533.0403226,238
159,222478.2818,0.0,0.0,0,0.0,0.0,0.0,6,83.67083333,2,1,4,0.30214425,0.401559454,0.007132668,0.01991871,0.013525689,0.018640106,0.016722199,2,5,531.6634615,239
278,1510971.297,75540419.4,49.99460914,5,0.010860043,0.132716,0.000176377,21,38.50595238,2,1,3,0.30214425,0.269005848,0.02853067,0.009165135,0.018847903,0.011101689,0.014006519,2,5,512.5449438,240
1123,417935.4981,0.0,0.0,0,0.0,0.0,0.0,1,0.0125,1,1,1,0.153996101,0.153996101,0.0,0.0,0.0,0.0,0.0,1,1,496.5474138,241
694,284941.7164,4938510.0,17.33164965,0,0.0,0.0,0.0,1,0.0125,1,1,1,0.153996101,0.153996101,0.0,0.0,0.0,0.0,0.0,1,1,485.3809524,242
126,703127.2184,0.0,0.0,0,0.0,0.0,0.0,5,18.6075,2,1,2,0.30214425,0.175438596,0.005706134,0.004427394,0.005066764,0.004555268,0.004747079,2,5,474.2934783,243
264,1016967.883,10361800.0,10.18891567,0,0.0,0.0,0.0,1,600.0,1,1,4,0.153996101,0.401559454,0.0,0.142854592,0.071427296,0.128569133,0.107140944,1,1,477.192623,244
798,289354.7606,4220520.0,14.58597049,0,0.0,0.0,0.0,1,0.0125,1,1,1,0.153996101,0.153996101,0.0,0.0,0.0,0.0,0.0,1,1,492.7720588,245
66,133214.5585,311185.0,2.335968407,2,0.018827467,0.0277778,0.0,6,83.67083333,2,1,4,0.30214425,0.401559454,0.007132668,0.01991871,0.013525689,0.018640106,0.016722199,2,5,526.484375,246
129,154698.1548,0.0,0.0,0,0.0,0.0,0.0,6,83.67083333,2,1,4,0.30214425,0.401559454,0.007132668,0.01991871,0.013525689,0.018640106,0.016722199,2,5,523.4861111,247
64,416979.6124,11486600.0,27.54715017,0,0.0,0.0,0.0,89,209.5,4,1,4,0.212475634,0.401559454,0.12553495,0.049878125,0.087706537,0.057443807,0.068792331,3,13,477.2824074,248
91,356134.9613,0.0,0.0,0,0.0,0.0,0.0,1,0.0125,1,1,1,0.153996101,0.153996101,0.0,0.0,0.0,0.0,0.0,1,1,485.0681818,249
80,52349.97728,0.0,0.0,0,0.0,0.0,0.0,17,186.4139706,2,1,4,0.30214425,0.401559454,0.022824536,0.044381435,0.033602985,0.042225745,0.03899221,2,5,528.125,250
173,939951.4725,3944695.5,4.196701229,4,0.011511331,0.001286009,2.45e-05,8,182.7515625,2,1,4,0.30214425,0.401559454,0.009985735,0.04350943,0.026747582,0.040157061,0.035128506,2,5,554.8168103,251
3,91233.03131,6943656.0,76.10901337,0,0.0,0.0,0.0,1,90.0,1,1,4,0.153996101,0.401559454,0.0,0.021425659,0.01071283,0.019283093,0.016069244,1,1,494.625,252
538,1290846.883,160218.0,0.124118516,0,0.0,0.0,0.0,17,199.4727941,2,1,4,0.30214425,0.401559454,0.022824536,0.047490688,0.035157612,0.045024072,0.04132415,2,5,487.4594156,253
41,368056.4822,18276750.0,49.65745988,0,0.0,0.0,0.0,12,96.88020833,2,1,4,0.30214425,0.401559454,0.015691869,0.023063809,0.019377839,0.022326615,0.021220824,2,5,491.8369565,254
1639,736846.6332,7251507.0,9.841270454,2,0.003583765,1.238511,6.23e-06,2,55.5,1,1,3,0.153996101,0.269005848,0.001426534,0.013211349,0.007318941,0.012032867,0.010265145,1,1,494.6197917,255
41,31235.28559,0.0,0.0,0,0.0,0.0,0.0,2,55.5,1,1,3,0.153996101,0.269005848,0.001426534,0.013211349,0.007318941,0.012032867,0.010265145,1,1,492.4375,256
161,222134.7693,2949816.0,13.27939795,0,0.0,0.0,0.0,18,93.06111111,2,4,4,0.340466926,0.233463035,0.02425107,0.022154497,0.023202784,0.022364154,0.02267864,4,8,912.0625,257
35,186930.1919,1002680.0,5.363927518,0,0.0,0.0,0.0,18,93.06111111,2,4,4,0.340466926,0.233463035,0.02425107,0.022154497,0.023202784,0.022364154,0.02267864,4,8,894.625,258
121,223945.8398,4269997.0,19.06709678,3,0.015759294,0.0964506,3.44e-06,18,93.06111111,2,4,4,0.340466926,0.233463035,0.02425107,0.022154497,0.023202784,0.022364154,0.02267864,4,8,955.0520833,259
48,527088.6734,3728060.0,7.072927552,0,0.0,0.0,0.0,9,49.78333333,2,4,3,0.340466926,0.229571984,0.011412268,0.011850234,0.011631251,0.011806437,0.011740742,4,8,759.3923611,260
0,106458.6247,0.0,0.0,0,0.0,0.0,0.0,9,49.78333333,2,4,3,0.340466926,0.229571984,0.011412268,0.011850234,0.011631251,0.011806437,0.011740742,4,8,741.4791667,261
110,163856.318,4297895.9,26.22966238,6,0.082617485,0.0,0.0,17,88.39705882,2,4,4,0.340466926,0.233463035,0.022824536,0.021044005,0.021934271,0.021222058,0.021489138,4,8,739.2916667,262
64,148259.6187,2489420.0,16.79095105,0,0.0,0.0,0.0,46,43.35929348,3,3,3,0.237816764,0.218323587,0.064194009,0.010320696,0.037257352,0.015708027,0.023789024,4,11,703.8611111,263
147,143238.0598,1270460.0,8.869570013,0,0.0,0.0,0.0,46,43.35929348,3,3,3,0.237816764,0.218323587,0.064194009,0.010320696,0.037257352,0.015708027,0.023789024,4,11,693.9230769,264
60,139783.4616,0.0,0.0,0,0.0,0.0,0.0,46,43.35929348,3,3,3,0.237816764,0.218323587,0.064194009,0.010320696,0.037257352,0.015708027,0.023789024,4,11,687.3125,265
63,171387.4006,366287.0,2.13718744,0,0.0,0.0,0.0,46,43.35929348,3,3,3,0.237816764,0.218323587,0.064194009,0.010320696,0.037257352,0.015708027,0.023789024,4,11,678.7954545,266
241,158645.5673,4541945.0,28.62951092,3,0.017479273,0.0,0.001185871,1,3.0,1,3,1,0.214424951,0.249512671,0.0,0.000711312,0.000355656,0.00064018,0.000533484,2,3,680.6666667,267
