Población,Precipitación,"Edad infra","Índice ingreso","Falla infra","Presión mediática","Falta infra","Escasez",Hundimiento,"Enfermedades gastro","Sin drenaje","Sin agua",Encharcamientos,id
2388,747,100,0.692999452,1,0.125,0.0625,0.0625,1,1.24027,0,0,24.8278742427,8094
5598,748,100,0.672420128,1,0.25,0.0625,0.0625,1,2.85052,0,0,25.0961897308,8079
6183,745,100,0.662774153,1,0.25,0.125,0.0625,1,1.77459,0,0,25.2093014643,8078
3811,744,100,0.686987494,1,0.125,0.0625,0.0625,1,1.92199,0,0,25.25,8080
4504,747,100,0.66198962,1,0.25,0.0625,0.0625,1,12.54366,0.2948,0.2214,25.25,8069
7359,753,100,0.608713914,1,0.25,0.25,0.0625,1,2.05912,0,0.1856,25.2645586555,8068
2952,744,100,0.723517485,1,0.0625,0.125,0.0625,1,0.8815,0,0,26.5,8108
2026,745,100,0.688938443,1,0.125,0.0625,0.0625,1,5.33421,0.6579,0,43.9251985272,8059
3446,746,100,0.640420812,1,0.25,0.125,0.0625,1,12.93031,0,0,95.3931238869,8051
2228,742,100,0.666484741,1,1,0.0625,0.0625,1,8.87223,0,0,95.625,8043
2365,743,100,0.600507164,1,0.5,0.0625,0.0625,1,1.14694,0,0,95.2693071614,8052
2218,744,100,0.593544868,1,1,0.0625,0.0625,1,11.5867,0,0,95.625,8045
2645,745,100,0.662291285,1,0.25,0.0625,0.0625,1,10.12677,0,0,95.625,8044
249,746,100,0.727427153,1,1,0.0625,0.0625,1,0.79523,0,0,95.625,8036
237,744,100,0.796047366,1,1,0.0625,0.0625,1,0.78831,0,0,95.625,8031
1154,773,100,0.513728005,1,1,0.0625,0.0625,1,5.56003,3.481,3.125,95.625,8032
1102,767,100,0.659483953,1,0.125,0.0625,0.0625,1,0.18506,0,0,5.375,8097
3076,776,100,0.642685429,1,0.25,0.125,0.0625,1,0.58419,0,0,22.125,8099
1472,777,100,0.697628433,1,0.125,0.125,0.0625,1,0.26843,0,0,5.375,8096
2916,771,100,0.750554651,1,0.125,0.25,0.0625,1,0.54546,0,0.282,20.4720790055,8085
4138,775,100,0.70623671,1,0.5,0.25,0.0625,1,0.748,0,0,5.375,8088
1855,756,100,0.684227489,1,0.125,0.125,0.0625,1,0.36251,0,0,5.375,8087
5041,751,100,0.741274008,1,0.5,0.5,0.0625,1,1.38771,0.2385,0.2976,35.9332627792,8056
1958,752,100,0.646523623,1,0.5,0.0625,0.0625,1,7.71559,0,0.9709,80.5000280902,8041
3036,746,100,0.685493129,1,0.25,0.25,0.0625,1,0.84092,0,0.9688,26.5,8107
4347,753,100,0.671593661,1,0.125,0.125,0.0625,1,1.193,0,0,49.7099694744,8058
3125,748,100,0.670040313,1,0.5,0.0625,0.0625,1,65.28549,0,0,17.7095448274,8040
8210,741,100,0.578099225,1,1,0.125,0.0625,1,32.47903,0,0.1936,76.4512791445,8042
5307,752,100,0.665226175,1,0.125,0.125,0.0625,1,2.70209,0,0.3524,0.4379036666,8083
5041,751,100,0.625962012,1,0.25,0.0625,0.0625,1,1.43745,0,0,4.1251091219,8102
9044,757,100,0.682505804,1,0.25,0.125,0.0625,1,2.33531,0.4046,0.1471,26.4998139303,8077
5904,762,100,0.722639267,1,0.5,0.125,0.0625,1,1.724,0,0,36.5338114691,8065
2127,821,100,0.718914836,1,0.125,0.125,0.0625,1,0.6648,0.59,0.5848,36.3069868985,8064
471,811,10,0,1,0.0625,0.0625,0.0625,0,0.05934,0,0,1.3233036062,8165
4691,782,10,0.823749288,1,0.25,0.25,0.0625,0,0.6967,0,0,1.8244114449,8166
4114,775,10,0.7617224,1,0.25,0.5,0.0625,1,0.61133,0,0,3.3725618275,8170
2346,778,10,0.759933195,1,0.5,0.25,0.0625,1,0.3224,0,0,3.894948057,8172
3347,773,10,0.690134348,1,0.0625,0.125,0.0625,1,0.21706,0,0.2185,6.4594240229,8152
101,783,10,0,1,0.0625,0.0625,0.0625,1,0.0079,0,0,11.6034587793,8162
1924,883,10,0.717672428,1,0.25,0.0625,0.0625,1,0.27193,0,0,3.7743392709,8161
370,876,10,0.504924662,0.5,0.25,0.0625,0.0625,0,0.06051,0,0,2.125,8227
2196,764,10,0.714670526,0.5,0.0625,0.25,0.0625,0,0.39709,0,0,2.8976981745,8230
8866,767,10,0.650901286,1,0.125,0.125,0.0625,1,2.66951,0.1914,0.1909,12.9558064845,8154
696,794,10,0.772399538,1,0.0625,0.0625,0.0625,1,0.20072,0,0,12.8775475802,8163
2669,795,10,0.667603624,1,0.0625,0.0625,0.0625,0,0.5151,0,0.861,0.0020011605,8235
1835,772,10,0.79834441,1,0.125,0.25,0.0625,0,0.25751,0,0,4.183759532,8168
1083,784,10,0.783232483,1,0.125,0.125,0.0625,1,0.1628,0,0,5.1019427968,8173
3524,813,10,0.665286594,1,0.125,0.0625,0.0625,1,0.54827,0,0.4061,4.5605204485,8151
1953,782,10,0.811736679,1,0.0625,0.0625,0.0625,0,0.39494,0,0,2.8498396921,8138
5683,794,10,0.67004116,1,0.125,0.125,0.0625,1,1.0671,0,0,2.9679200572,8122
4736,815,10,0.676057252,1,0.125,0.125,0.0625,0,0.89875,0,0,1.8724940786,8119
2552,796,10,0.768921061,0.5,0.0625,0.0625,0.0625,0,0.50575,0,0,0.8048403129,8147
0,762,10,0,0.5,0.0625,0.0625,0.0625,0,0.00029,0,0,0.0045075875,8111
1353,771,10,0.696499104,1,0.0625,0.0625,0.0625,1,0.45266,0,0,2.3138599643,8128
7181,805,10,0.685736905,1,0.25,0.0625,0.0625,1,1.02441,0,0,7.0448171192,8125
3398,780,10,0.81678582,1,0.25,0.5,0.0625,0,0.48317,0,0,2.3154322754,8167
2485,792,10,0.843825746,1,0.25,0.125,0.0625,1,0.36544,0,0,3.2779405026,8171
188,830,10,0,1,0.0625,0.0625,0.0625,0,0.00657,0,0,3.7715204099,8160
1674,818,10,0.916644658,1,0.0625,0.0625,0.0625,0,0.25464,0,0,2.9519035939,8238
3505,847,10,0.544157205,1,0.125,0.25,0.0625,0,0.61927,0,0,0.875,8213
1515,838,10,0.702756009,1,0.0625,0.125,0.0625,0,0.28371,0,0,3.7812756451,8195
812,792,10,0.842871269,1,0.0625,0.0625,0.0625,0,0.14363,0,0,3.6916950151,8194
6974,806,10,0.751699616,1,0.25,0.125,0.0625,1,1.25674,0,0.2912,15.6290750261,8219
234,811,10,0.763288552,0.5,0.0625,0.0625,0.0625,0,0.03861,0,0,1.3787596403,8204
6149,885,10,0.612845461,1,0.125,0.25,0.0625,0,0,0.1966,0.3283,4.0032634657,8214
678,825,10,0.715649031,0.5,0.0625,0.0625,0.0625,0,0.12566,0,0,2.125,8226
1440,818,10,0.693850824,1,0.0625,0.125,0.0625,0,0.26694,0,0,4.1066917174,8190
249,791,10,0.688577601,1,0.0625,0.0625,0.0625,0,0.04981,0,0,4.125,8191
1619,808,10,0.685198058,1,0.5,0.0625,0.0625,1,0.30696,0,0,16.6285467797,8220
2105,790,10,0.865098111,1,0.0625,0.125,0.0625,0,0.31785,0,0,7.0901616394,8159
4873,787,10,0.688416347,1,0.0625,0.125,0.0625,0,0.92415,0,0.3514,0.59889904,8120
8420,777,10,0.699689723,1,0.0625,0.125,0.0625,1,1.54234,0,0.1253,1.56354563,8133
10936,771,10,0.687480007,1,0.25,0.25,0.0625,1,1.53731,0,0.1176,2.0689937225,8145
1935,818,10,0.831556023,1,0.0625,0.25,0.0625,1,0.55886,0,0,5.1198881046,8174
101,787,10,0.314593837,1,0.0625,0.0625,0.0625,0,0.0194,0,0,4.0971329811,8200
2340,786,10,0.786600072,1,0.125,0.0625,0.0625,1,0.42782,0,0,15.6372653153,8205
5038,818,10,0.711796059,1,0.125,0.0625,0.0625,1,0.66122,0,0,5.6103884392,8224
3078,825,10,0.879299311,1,0.125,0.25,0.0625,0,0.39131,0,0,1.7050585405,8176
3881,868,10,0.652835195,1,0.0625,0.0625,0.0625,0,0.73085,0,0.2765,0.8751045335,8212
1977,784,10,0.674362679,0.5,0.0625,0.25,0.0625,0,0.3556,0,0,1.0882550649,8231
3229,770,10,0.902478213,1,0.125,1,0.0625,1,0.3675,0,0,0.3224259697,8181
2906,763,10,0.850243991,1,0.25,0.5,0.0625,1,0.38307,0,0,6.8541814027,8175
4828,760,10,0.621129125,1,0.25,0.0625,0.0625,1,1.48469,0,0.3397,9.4573130414,8155
131,841,10,0.641660614,1,0.0625,0.0625,0.0625,1,0.04522,0,0,2.416791939,8116
0,823,10,0,0.5,0.0625,0.0625,0.0625,0,0,0,0,1.3722695998,8210
1,784,10,0,0.5,0.0625,0.0625,0.0625,0,0.00004,0,0,1.3735914152,8211
7668,828,10,0.7024882,1,0.125,0.25,0.0625,1,1.30741,0,0.1901,5.375,8223
134,834,10,0.587924553,1,0.0625,0.0625,0.0625,0,0.0326,0,0,4.125,8198
958,812,10,0.824659723,1,0.0625,0.125,0.0625,0,0.18048,0,9.3137,4.1042279517,8197
19,828,10,0.824872001,1,0.0625,0.0625,0.0625,0,0.00378,0,0,4.054240444,8203
2146,856,10,0.730006538,1,0.0625,0.0625,0.0625,0,0.33189,0,0.5495,1.75,8185
1106,898,10,0.711014429,1,0.0625,0.125,0.0625,0,0.19604,0,0,3.1186017881,8207
1541,822,10,0.523995232,0.5,0.0625,0.125,0.0625,0,0.26272,0,0,2.1249984657,8228
306,819,10,0.743704326,1,0.125,0.0625,0.0625,0,0.03525,0,0,1.7500641322,8186
0,826,10,0,0.5,0.125,0.0625,0.0625,0,0.00012,0,0,6.9763027432,8137
1524,789,10,0.919190205,1,0.0625,0.0625,0.0625,0,0.22491,0,0,2.093277809,8239
5503,796,10,0.640234899,1,0.0625,0.125,0.0625,0,1.06049,0,0,1.420599054,8143
411,806,10,0.734730399,1,0.0625,0.125,0.0625,0,0.05441,0,0,7.75,8179
38,774,10,0.61673567,1,0.0625,0.0625,0.0625,0,0.00848,0,0,0.0005512131,8131
4618,764,10,0.757626169,1,0.125,0.125,0.0625,1,0.66937,0.2952,0,5.1801617524,8124
62,785,10,0,1,0.0625,0.0625,0.0625,1,0.01809,0,0,5.8996296207,8127
0,813,10,0.687238778,0.5,0.0625,0.0625,0.0625,1,0.00277,0,0,0.000051409,8109
0,784,10,0,1,0.0625,0.0625,0.0625,0,0.00042,0,0,1.4048248711,8130
7302,810,10,0.649357344,1,0.25,0.125,0.0625,1,1.39913,0,0.2967,0.8050385256,8112
1716,803,10,0.811325098,0.5,0.0625,0.0625,0.0625,0,0.26347,0,0,0.755938958,8148
2734,798,10,0.846151466,1,0.125,0.25,0.0625,0,0.39218,0,0,4.4301013534,8177
764,782,10,0.860168813,1,0.0625,0.125,0.0625,0,0.09968,0,1.4085,7.6370564209,8178
3317,767,10,0.672501887,1,0.0625,0.125,0.0625,1,0.64985,0,0,0.25,8236
6486,763,10,0.696783105,1,0.125,0.0625,0.0625,1,1.85158,0,0.1896,13,8135
9024,801,10,0.691283718,1,0.125,0.0625,0.0625,1,2.42403,0,0.1341,12.9839015414,8136
5774,816,10,0.65490366,1,0.125,0.5,0.0625,0,1.15201,0,7.9829,0.2659743481,8118
2080,811,10,0.778348271,1,0.0625,0.0625,0.0625,0,0.32763,0,0,3.0166049495,8139
984,807,10,0.818504974,1,0.0625,0.0625,0.0625,0,0.20191,0,0,2.948765829,8140
1027,788,10,0.757124241,0.5,0.0625,0.0625,0.0625,0,0.21224,0,0,2.0244585311,8141
3400,800,10,0.853667703,1,0.25,0.5,0.0625,0,0.45967,0,0,4.1792900725,8169
3252,790,10,0.820986581,1,0.25,0.0625,0.0625,0,0.33293,0,0,4.7788090447,8149
4590,791,10,0.633090259,1,0.0625,0.125,0.0625,0,0.66436,0,0.5641,0.9385000448,8144
3396,811,10,0.650994291,1,0.125,0.0625,0.0625,0,0.44633,0,0,3.3014634324,8150
1888,776,10,0.626307825,1,0.25,0.25,0.0625,0,0.36834,0,0,2.9519821358,8202
5214,797,10,0.692333605,1,0.25,0.125,0.0625,1,0.90434,0,0,5.6625803429,8225
7599,805,10,0.667595303,1,0.125,0.125,0.0625,1,1.28674,0.1318,0.1316,16.6949204947,8218
3740,767,10,0.78814114,1,0.0625,0.125,0.0625,0,0.48453,0,0,1.6937918469,8216
2360,771,10,0.813740388,1,0.25,0.125,0.0625,1,0.777,0,0,12.8678477745,8164
4421,768,10,0.696865597,1,0.125,0.125,0.0625,1,0.59276,0,0,12.8734815833,8153
8376,796,10,0.710746442,1,0.125,0.25,0.0625,1,1.18098,0.1515,0.265,7.5684580458,8126
3276,792,10,0.660514691,1,0.0625,0.125,0.0625,0,0.62524,0.4745,0,0.3907022283,8142
1467,784,10,0.886285934,1,0.25,0.25,0.0625,0,0.17956,0,0,7.5581131705,8180
6342,778,10,0.666330321,1,0.25,0.0625,0.0625,1,0.95109,0,0,0.173131331,8237
8389,911,10,0.690348516,1,0.25,0.125,0.0625,1,1.22604,0.1211,0.2019,7.2473977772,8134
1766,760,10,0.672340808,0.5,0.0625,0.125,0.0625,0,0.3176,0,0,2.1187849931,8232
7871,792,10,0.712363151,1,0.25,0.25,0.0625,1,2.41481,0,0.3359,7.1519316763,8129
1426,804,10,0.723732913,1,0.25,0.0625,0.0625,1,0.18623,0,0,19.2572305584,8222
2199,759,10,0.6474111,1,0.0625,0.125,0.0625,0,0.38743,0,0.5367,2.0939909489,8215
1718,782,10,0.702938655,1,0.0625,0.0625,0.0625,1,0.50673,0,0,2.4264441965,8115
7418,807,10,0.795518721,1,0.25,0.25,0.0625,1,1.27581,0.1835,0,5.5774752753,8221
6619,818,10,0.739501841,1,0.0625,0.5,0.0625,0,1.1314,0,0,0.2486292607,8117
1635,835,10,0.856200456,0.5,0.125,0.0625,0.0625,0,0.2622,0,0,7.8319587775,8146
1631,857,10,0.818202669,1,0.0625,0.0625,0.0625,0,0.24665,0,0,2.815285411,8183
1308,869,10,0.696675377,1,0.0625,0.125,0.0625,0,0.24794,0,0,1.8914851234,8193
1106,846,10,0.590460007,0.5,0.0625,0.125,0.0625,0,0.20905,0,0,2.4420027812,8206
2301,835,10,0.737758337,1,0.0625,0.25,0.0625,0,0.38256,0,0,1.3979941424,8188
1388,832,10,0.779444187,1,0.0625,0.125,0.0625,0,0.24537,0,0,3.1606882794,8189
2767,830,10,0.680899336,1,0.0625,0.25,0.0625,0,0.3654,0,0,1.7493451855,8184
495,765,10,0.939937752,0.5,0.0625,0.0625,0.0625,0,0.07445,0,0,2.5412682425,8156
4099,822,10,0.716577488,1,0.0625,0.0625,0.0625,1,1.17205,0,0,4.4325266358,8114
116,824,10,0.667258401,0,0,0,0,0,0.0212,0,0,4.1242745279,8196
770,833,10,0.769038443,1,0.0625,0.0625,0.0625,0,0.14636,0,0,2.9484494905,8201
897,850,10,0.7285819,1,0.0625,0.0625,0.0625,0,0.1611,0,1.4851,4.111213833,8199
724,798,10,0.736690472,0.5,0.0625,0.125,0.0625,0,0.13396,0,0,1.7816843452,8209
880,796,10,0.702083315,1,0.0625,0.125,0.0625,0,0.1677,0,0,2.986096957,8208
3496,799,10,0.760373321,1,0.0625,0.0625,0.0625,0,0.54603,0,0,3.9609657178,8217
1622,787,10,0.698328616,1,0.0625,0.125,0.0625,0,0.32993,0,0,0.2540703555,8234
9544,782,10,0.634031332,1,0.5,0.5,0.0625,0,1.82342,0.1876,7.0597,0.5151705205,8132
253,811,10,0.819548353,0.5,0.25,0.0625,0.0625,1,0.05348,0,0,1.854340351,8182
2133,783,10,0.790265904,1,0.125,0.125,0.0625,1,0.38682,0,0,15.7346603988,8192
1030,777,10,0.861513485,1,0.25,0.0625,0.0625,0,0.18296,0,0,4.0377099551,8187
4839,814,10,0.70796911,1,0.125,1,0.0625,1,0.92721,0,23.629,1.0466429839,8121
3405,820,10,0.685850152,1,0.5,0.0625,0.0625,1,0.48464,0,0,4.8745679253,8123
9,903,10,0,1,0.0625,0.0625,0.0625,0,0.00118,0,0,7.2698321181,8158
0,883,10,0,1,0.0625,0.0625,0.0625,0,0.00003,0,0,3.1201966293,8157
5945,774,10,0.687780516,0.25,0.0625,0.5,0.0625,0,1.02643,0,0,1.9746068927,8233
1284,793,10,0.537439002,0.5,0.0625,0.0625,0.0625,0,0.2218,0,0,2.149996682,8229
4764,732,10,0.726352334,1,0.25,0.25,0.0625,1,0.9395,0,0.2188,3.709066747,8113
2089,727,10,0.644403715,0.5,0.0625,0.0625,0.0625,1,0.39842,0,1.1385,0.0790663455,8110
5541,725,100,0.647317972,1,0.0625,0.25,0.0625,1,1.03243,0,0,19.0560730877,8382
2765,727,100,0.853705326,0.5,0.125,0.0625,0.0625,1,0.35159,0,0,0.9605994409,8363
2489,744,100,0.707318179,1,0.25,0.0625,0.0625,1,0.31485,0,0,8.5,8365
3165,744,100,0.673425985,1,0.125,0.0625,0.0625,1,8.572,0,0,1.3929068115,8323
3170,742,100,0.617371262,1,0.0625,0.0625,0.0625,1,3.21558,0,1.606,5.3762684758,8267
3764,728,100,0.604667073,1,0.0625,0.0625,0.0625,1,3.55189,0,0.4647,0.1644038798,8268
2671,729,100,0.640276798,1,0.0625,0.0625,0.0625,1,1.17558,0,0,0.8614305574,8280
3353,722,100,0.711299014,1,0.25,0.0625,0.0625,1,0.42146,0,0,4.6277452821,8360
3034,732,100,0.712503553,1,0.0625,0.0625,0.0625,1,0.38083,0,0,17.6177169964,8361
4361,721,100,0.641190334,0.25,0.0625,0.0625,0.0625,1,11.67612,0,0,0,8321
0,719,100,0,0.25,0.25,0.0625,0.0625,1,0.00978,0,0,2.3123981071,8253
4647,733,100,0.658344127,1,0.125,0.0625,0.0625,1,30.01005,0,0,0.0331944842,8390
4831,732,100,0.618012194,0.5,0.125,0.0625,0.0625,1,13.1874,0,0,0.0047815421,8324
1420,732,100,0.798673695,1,0.0625,0.125,0.0625,1,0.27011,0,0,23.5,8372
0,730,100,0,1,0.0625,0.0625,0.0625,1,0,0,0,23.4527054022,8381
1354,744,100,0.814683029,1,0.0625,0.0625,0.0625,1,0.24833,0,0,23.5,8374
1691,734,100,0.878774093,1,0.0625,0.125,0.0625,1,0.3127,0,0,17.0933307554,8383
12,736,100,0,0.25,0.0625,0.0625,0.0625,1,0.00816,0,0,31.4877070765,8252
697,738,100,0.610918833,1,0.0625,0.0625,0.0625,1,0.11855,0,0,22.7847533789,8380
3670,739,100,0.676002816,1,0.125,0.0625,0.0625,0,4.88411,0,0,0.3954339371,8302
1852,740,100,0.708287241,1,0.125,0.0625,0.0625,0,2.43204,0,0,0.9823033808,8301
0,746,100,0,1,0.0625,0.0625,0.0625,1,0.00036,0,0,3.165470783,8298
9,725,100,0,1,0.125,0.0625,0.0625,1,0.00664,0,0,1.6946857926,8290
2790,743,100,0.634735927,1,0.0625,0.0625,0.0625,1,5.54167,0,0,6.875,8249
1413,736,100,0.57998604,0.25,0.0625,0.0625,0.0625,1,3.77559,0,0,0,8384
7041,735,100,0.616080517,1,0.5,0.125,0.0625,1,7.03491,0.21,0.21,11.1810304936,8276
207,735,100,0.864262037,1,0.0625,0.0625,0.0625,1,0.03592,0,0,21.8488885005,8330
3112,744,100,0.741049961,1,0.0625,0.125,0.0625,1,0.57497,0,0,0.3606081024,8331
2442,742,100,0.742746516,1,0.0625,0.25,0.0625,1,0.44979,0,0,22.2590199625,8345
2230,739,100,0.66963809,1,0.0625,0.0625,0.0625,1,2.17438,0,0,11.7484365871,8266
2434,741,100,0.669157275,1,0.0625,0.0625,0.0625,1,1.07099,0,0,1.7819742913,8279
4849,743,100,0.645894904,1,0.0625,0.125,0.0625,0,6.08132,0,0,0.9461940762,8291
2512,736,100,0.533814517,1,0.0625,0.0625,0.0625,1,4.09619,0,0,0.5471616868,8283
5614,737,100,0.603133132,1,0.125,0.0625,0.0625,1,5.81994,0,0,3.3362109848,8275
1271,722,100,0.740079289,1,0.0625,0.0625,0.0625,0,0.24197,0,0,23.0535511215,8315
1642,743,100,0.778211444,1,0.125,0.0625,0.0625,0,0.3093,0,0,22.1089351675,8300
2741,745,100,0.837039565,0.25,0.0625,0.0625,0.0625,1,7.57405,0,0,0,8388
3779,748,100,0.633026086,1,0.125,0.0625,0.0625,1,3.40416,0,0,32.833793286,8271
2991,746,100,0.65909789,1,0.125,0.125,0.0625,1,6.5863,0,0,7.4313981668,8250
3038,721,100,0.672842389,1,0.0625,0.125,0.0625,0,6.38269,0,0,4.0175506429,8247
2672,722,100,0.617174549,1,0.0625,0.0625,0.0625,0,2.8688,0,0,3.189931655,8246
1013,730,100,0.537903217,0.25,0.0625,0.0625,0.0625,1,2.73056,0,0,0,8387
1257,732,100,0.580545831,0.25,0.0625,0.0625,0.0625,1,3.17109,0,0,0,8386
2938,730,100,0.707375167,1,0.0625,0.0625,0.0625,0,0.37129,0,0,37.1735008381,8340
3068,734,100,0.688782377,1,0.125,0.125,0.0625,0,0.38565,0,0.4667,38.125,8339
2468,736,100,0.670326505,1,0.0625,0.0625,0.0625,1,0.31942,0,1.2535,9.6384670373,8356
2046,735,100,0.622900788,1,0.0625,0.0625,0.0625,0,2.58839,0,0,1.9254702719,8338
2650,736,100,0.700807542,1,0.0625,0.0625,0.0625,0,3.49483,0,0,0.375,8305
986,734,100,0.764580161,1,0.0625,0.0625,0.0625,0,0.19192,0,0,22.2144714627,8333
1826,734,100,0.719903106,1,0.0625,0.125,0.0625,0,0.3492,0,0,0,8313
1040,735,100,0.649884668,1,0.0625,0.0625,0.0625,0,0.20007,0,0,23.5,8335
825,736,100,0.718489817,1,0.0625,0.0625,0.0625,0,0.16413,0,0,19.8770716075,8337
529,740,100,0.612852676,1,0.0625,0.0625,0.0625,0,0.10326,0,0,23.5,8334
758,740,100,0.741404529,1,0.0625,0.0625,0.0625,0,0.14522,0,0,21.6194079735,8314
3170,737,100,0.639556506,1,0.0625,0.0625,0.0625,1,3.0571,0.6296,0,0.375,8284
5135,739,100,0.620347949,1,0.25,0.125,0.0625,1,6.98179,0,0,0.375,8294
5076,745,100,0.677058875,1,0.125,0.125,0.0625,0,6.71804,0,0,0.375,8303
1959,745,100,0.712501886,1,0.0625,0.0625,0.0625,0,2.62304,0,0,0.375,8292
2409,745,100,0.633314226,1,0.0625,0.0625,0.0625,1,2.32026,0,0,2.4213831821,8256
1695,744,100,0.6454604,1,0.125,0.0625,0.0625,0,1.59063,0,0,11.75,8258
1936,744,100,0.684185916,1,0.0625,0.0625,0.0625,1,1.87033,0,0,2.7109648821,8262
7304,744,100,0.577088475,1,0.125,0.125,0.0625,1,7.30678,0,0.1508,13.2798276054,8261
1870,741,100,0.686401295,1,0.0625,0.0625,0.0625,1,1.75499,0,0,11.3721919294,8264
1848,739,100,0.721635428,1,0.0625,0.0625,0.0625,1,1.77734,0,0,11.75,8265
2126,737,100,0.452822604,1,0.25,0.125,0.0625,1,0.40887,0,0,2.3779374804,8296
2362,734,100,0.540199286,1,0.5,0.0625,0.0625,1,0.4689,0,0,2.5010209805,8308
1047,733,100,0.803854762,1,0.0625,0.0625,0.0625,0,0.19645,0,0,21.864610222,8311
1265,733,100,0.851843046,1,0.0625,0.125,0.0625,0,0.22878,0,1.227,22.9106470132,8346
1313,738,100,0.805825067,1,0.0625,0.0625,0.0625,0,0.23378,0,0,23.5,8373
178,738,100,0.470036018,1,0.125,0.0625,0.0625,0,0.02355,0,0,18.4920956071,8318
2751,738,100,0.657495159,1,0.0625,0.125,0.0625,1,0,0,0,0.2541273344,8370
3108,736,100,0.672483129,1,0.125,0.25,0.0625,1,0,0,0,3.4323509374,8343
1558,737,100,0.721591115,1,0.0625,0.0625,0.0625,1,0,0,0,6.9402261494,8328
3474,742,100,0.693828537,1,0.0625,0.125,0.0625,1,0.63962,0,0,4.719961463,8371
2119,739,100,0.690153335,1,0.125,0.0625,0.0625,1,0.40477,0,0,4.2626693752,8310
5251,742,100,0.613084853,1,0.0625,0.0625,0.0625,1,2.29127,0,0,5.3494894248,8288
1643,728,100,0.565221671,1,0.0625,0.0625,0.0625,0,1.6059,0,0,3.4637897703,8286
6373,741,100,0.616604391,1,0.125,0.125,0.0625,1,5.87139,0,0.5223,2.9950928066,8281
3609,739,100,0.682370408,1,0.125,0.0625,0.0625,1,9.63449,0,0,1.492588224,8319
4810,744,100,0.588026028,1,0.125,0.25,0.0625,1,0.93719,0,0,2.3860936064,8287
3741,734,100,0.624321261,1,0.0625,0.0625,0.0625,0,3.62579,0,0,0.5657324177,8295
3481,732,100,0.63961017,1,0.25,0.0625,0.0625,0,6.89732,0,0,10.625,8269
793,731,100,0.814250075,1,0.0625,0.0625,0.0625,0,0.14572,0,0,22.6951705949,8347
1274,735,100,0.728497193,1,0.0625,0.125,0.0625,0,0.24045,0,0,23.0369302216,8352
1424,736,100,0.805659143,1,0.0625,0.0625,0.0625,1,0.26689,0,0,22.8503948138,8376
1164,740,100,0.770298188,1,0.0625,0.0625,0.0625,0,0.22512,0,0,23.0509698483,8336
2008,747,100,0.726369901,1,0.0625,0.125,0.0625,0,0.38202,0,0,22.6500956538,8316
2796,748,100,0.596201977,1,0.125,0.0625,0.0625,1,2.60703,0,0,6.6909510665,8273
4060,736,100,0.626294576,1,0.5,0.125,0.0625,0,3.90216,1.1321,0.7569,5.537338229,8243
4915,736,100,0.665470557,1,0.0625,0.0625,0.0625,1,4.64295,0,0,1.8750941455,8241
1156,747,100,0.809020918,1,0.0625,0.125,0.0625,1,0.20926,0,0,21.4363998359,8312
2009,741,100,0.705741617,1,0.125,0.0625,0.0625,1,0.39451,0,0,3.8357642398,8344
3459,738,100,0.676822552,1,0.0625,0.125,0.0625,0,3.29093,1.3514,1.1261,11.75,8244
2220,735,100,0.638384084,1,0.0625,0.25,0.0625,1,2.24939,0,1.2891,0.6468341229,8289
2190,729,100,0.615186075,1,1,0.0625,0.0625,1,0,0,0,2.1311772986,8377
7106,719,100,0.610031355,1,0.25,0.25,0.0625,1,1.30735,0.3517,0.4106,2.2640990534,8379
2203,745,100,0.707868123,1,0.0625,0.0625,0.0625,1,0.27677,0,0,4.297687445,8359
5647,739,100,0.662324918,0.5,0.125,0.0625,0.0625,1,15.60477,0,0.3489,0,8322
13391,739,100,0.524380944,1,0.25,0.125,0.0625,1,13.47675,0.0835,0.3347,13.3882495119,8260
2642,727,100,0.560668793,1,0.5,0.0625,0.0625,1,0,0,0,6.9353454592,8327
4254,739,100,0.592189994,1,0.0625,0.0625,0.0625,1,0,0,0,0.3918618844,8369
4006,740,100,0.664116095,1,0.125,0.125,0.0625,1,0.49908,0,0.2639,5.1776896226,8362
2441,721,100,0.595142408,1,0.0625,0.0625,0.0625,1,0,0,0,3.3816462371,8342
668,724,100,0.454116528,1,1,0.0625,0.0625,1,0.12943,0,0,2.375,8307
8197,723,100,0.610235967,1,0.125,0.125,0.0625,1,22.19999,0.1404,0.3744,3.4536553445,8326
3615,726,100,0.63173418,0.5,0.5,0.0625,0.0625,1,9.59804,0,0.3161,1.2159945139,8341
2768,729,100,0.690590746,1,0.0625,0.0625,0.0625,0,0.34487,0,0,8.4791206143,8368
3603,737,100,0.683851059,1,0.0625,0.0625,0.0625,1,0.45097,0,0,6.4482171791,8364
2386,738,100,0.693041271,1,0.0625,0.0625,0.0625,1,0.30945,0,0,4.3640239447,8357
1525,736,100,0.774294662,1,0.0625,0.0625,0.0625,1,0.30317,0,0,5.725001528,8329
30,731,100,0.955442792,1,0.0625,0.0625,0.0625,1,0.00714,0,0,5.1645684598,8309
4645,747,100,0.637304639,1,0.25,0.0625,0.0625,1,0.8607,0,0,1.9964364212,8378
2089,723,100,0.693191533,1,0.125,0.0625,0.0625,1,0.26266,0,0,3.9788041743,8354
4643,746,100,0.5623974,1,0.125,0.0625,0.0625,1,4.34593,0.3162,0.237,1.8786103887,8240
4207,733,100,0.66836253,1,0.125,0.0625,0.0625,1,0.52103,0,0,6.6010183245,8367
