exposi_a,exposi_b,exposi_c,exposi_d,resili_a,resili_b,resili_c,resili_d,resili_e,suscep_a,suscep_b,suscep_c,suscep_d,suscep_e,exposi,resili,suscep,vulnera,id
0.0034,0.032052820512821,0.0,0.005497527677608,0.047924160158917,0.419451557306797,0.86907,0.543573579034572,0.619707009656085,0.952,0.0,0.0,0.064263849263605,0.0999,0.023,0.525,0.223,0.151,135
0.0244,0.006141538461538,0.0,0.005497527677608,0.008797284328585,0.4268674109482,0.84066,0.543573579034572,0.543965938420564,0.952,0.0,0.0,0.01020705505703,0.1488,0.013,0.503,0.222,0.159,136
0.0019,0.006077435897436,0.0,0.005497527677608,0.003171721180839,0.408048466398092,0.86984,0.543573579034572,0.543965938420564,0.952,0.0,0.0,0.010100496393489,0.1243,0.006,0.501,0.217,0.151,137
0.0147,0.01662,0.0,0.005497527677608,0.017321690532008,0.410281527725571,0.84921,0.543573579034572,0.543965938420564,0.952,0.0,0.0,0.02787776954489,0.1205,0.017,0.499,0.22,0.163,138
0.0124,0.005882564102564,0.0,0.005497527677608,0.003023407503449,0.390987342554582,0.8815,0.543573579034572,0.652236466709567,0.952,0.0,0.0,0.009778576977563,0.1464,0.009,0.518,0.222,0.145,139
0.003,0.022138974358974,0.0,0.005497527677608,0.017959229544613,0.385954620191957,0.72779,0.543573579034572,0.683355646246246,0.952,0.0,0.0,0.052651555514193,0.0867,0.017,0.493,0.218,0.166,140
0.1032,0.011020512820513,0.0,0.005497527677608,0.005711128888609,0.386950200369552,0.8583,0.543573579034572,0.677078152870728,0.952,0.0,0.0,0.018315207320511,0.1259,0.042,0.517,0.219,0.167,141
0.0217,0.012638974358974,0.0,0.005497527677608,0.006493589037278,0.380867408747654,0.85024,0.543573579034572,0.592453861940512,0.952,0.0,0.0,0.021005353980744,0.1294,0.017,0.496,0.22,0.165,142
0.0759,0.00915641025641,0.0,0.005497527677608,0.004704218722203,0.3697482257028,0.86597,0.543573579034572,0.592453861940512,0.952,0.0,0.0,0.015217102292886,0.1211,0.032,0.494,0.218,0.176,143
0.0394,0.008475384615385,0.0,0.005497527677608,0.004354507199332,0.368064446347439,0.85663,0.543573579034572,0.592453861940512,0.952,0.0,0.0,0.014085755650988,0.137,0.02,0.492,0.221,0.171,144
0.0138,0.005896923076923,0.0,0.005497527677608,0.002999283181485,0.363137105101688,0.84432,0.543573579034572,0.592453861940512,0.952,0.0,0.0,0.009717447675154,0.1238,0.01,0.487,0.217,0.164,145
0.0106,0.013081025641026,0.0,0.005497527677608,0.006720583685509,0.362866846857312,0.87266,0.543573579034572,0.592453861940512,0.952,0.0,0.0,0.021739618216511,0.1114,0.014,0.493,0.217,0.163,146
0.0267,0.053314358974359,0.0,0.005497527677608,0.022409292836929,0.352600624415986,0.90385,0.543573579034572,0.592453861940512,0.952,0.0,0.0,0.075035610430069,0.1096,0.044,0.497,0.227,0.189,147
0.0085,0.008962051282051,0.0,0.005497527677608,0.004604739875295,0.36406673415272,0.79212,0.543573579034572,0.592453861940512,0.952,0.0,0.0,0.015169816952587,0.1463,0.01,0.477,0.223,0.176,148
0.0147,0.018182564102564,0.0,0.005497527677608,0.007975579911555,0.34619101682425,0.87271,0.543573579034572,0.592453861940512,0.9305,0.0,0.0,0.033618880118757,0.0891,0.018,0.487,0.211,0.166,149
0.0276,0.032369230769231,0.0,0.005497527677608,0.016793888130917,0.343157176183667,0.82039,0.543573579034572,0.592453861940512,0.9305,0.0,0.0,0.073532148562417,0.1398,0.031,0.476,0.229,0.196,150
0.1524,0.000153846153846,0.0,0.005497527677608,0.03069027597569,0.635568197121335,0.71277,0.543573579034572,0.543965938420564,0.952,0.0,0.0,0.008288796125956,0.0882,0.051,0.563,0.21,0.134,151
0.0091,0.0,0.0,0.005497527677608,0.01689768846357,0.513082877467346,0.83338,0.543573579034572,0.543965938420564,0.952,0.0,0.0,0.0,0.109,0.005,0.537,0.212,0.121,152
0.0174,0.0,0.0,0.005497527677608,0.015679452456664,0.505587814161616,0.72237,0.543573579034572,0.543965938420564,0.952,0.0,0.0,0.0,0.0958,0.007,0.511,0.21,0.14,153
0.0107,0.0,0.0,0.005497527677608,0.043152824575316,0.461822515468729,0.87234,0.543573579034572,0.543965938420564,0.952,0.0,0.0,0.0,0.1677,0.005,0.527,0.224,0.137,154
0.0325,0.083238461538462,0.0,0.005497527677608,0.069672320229546,0.393377562079448,0.83237,0.543573579034572,0.642068002809953,0.952,0.0,0.0,0.183680543876488,0.1297,0.065,0.514,0.253,0.21,155
0.0072,1.538461538e-06,0.0,0.002022135603262,0.01711395713351,0.414330070013001,0.94185,0.543573579034572,0.543965938420564,0.952,0.0,0.0,0.0,0.1051,0.003,0.519,0.211,0.132,156
0.0227,0.023310769230769,0.0,0.002022135603262,0.035686004890469,0.400790459887425,0.90814,0.543573579034572,0.605594077738453,0.952,0.0,0.0,0.033101996614079,0.1639,0.023,0.521,0.23,0.159,157
0.0321,0.054560512820513,0.0,0.005497527677608,0.06354466413262,0.375847876184985,0.88799,0.543573579034572,0.673094728492779,0.952,0.0,0.0,0.075133707122189,0.1125,0.047,0.523,0.228,0.173,158
0.0419,0.036230769230769,0.0,0.005497527677608,0.048873176928716,0.349560177620471,0.92578,0.543573579034572,0.592453861940512,0.952,0.0,0.0,0.130201994845005,0.132,0.038,0.503,0.243,0.191,159
0.0476,0.051926666666667,0.0,0.0,0.061323978048069,0.321461155631507,0.89934,0.543573579034572,0.592453861940512,0.9305,0.0,0.0,0.123984228346045,0.1847,0.048,0.487,0.248,0.214,160
0.0357,0.042735897435897,0.0,0.0,0.069809257963566,0.293944656383109,0.94414,0.543573579034572,0.592453861940512,0.9305,0.0,0.0,0.028388701160483,0.1466,0.039,0.486,0.221,0.189,161
0.0439,0.021123076923077,0.0,0.0,0.063315356381494,0.275166139742496,0.89985,0.543573579034572,0.592453861940512,0.938,0.0,0.0,0.021581619964202,0.1354,0.028,0.469,0.219,0.191,162
0.0309,0.021127179487179,0.0,0.002022135603262,0.035745227555002,0.399677510013932,0.89594,0.543573579034572,0.606542651580152,0.952,0.0,0.0,0.039486509397493,0.1268,0.024,0.518,0.224,0.157,163
0.0056,0.032566153846154,0.0,0.002022135603262,0.141253394083195,0.410720132971275,0.83508,0.543573579034572,0.59471567988703,0.952,0.0,0.0,0.016731157102575,0.2778,0.023,0.519,0.249,0.174,164
0.0083,0.066621538461538,0.0,0.002022135603262,0.050907289977061,0.377991004033606,0.90361,0.543573579034572,0.638382113402688,0.952,0.0,0.0,0.061974804649542,0.1547,0.046,0.519,0.234,0.179,165
0.0029,0.02178,0.002814814814815,0.002022135603262,0.092629442186995,0.341161776936261,0.89465,0.543573579034572,0.592453861940512,0.952,0.0,0.0,0.050369955423277,0.1873,0.016,0.498,0.238,0.176,166
0.0052,0.062286153846154,0.010506172839506,0.0,0.063420787854232,0.31327324095543,0.92329,0.543573579034572,0.592453861940512,0.952,0.0,0.0,0.126670654326229,0.1694,0.045,0.489,0.25,0.211,167
0.0142,0.023721025641026,0.0,0.0,0.057647934327088,0.279184864985484,0.94005,0.543573579034572,0.592453861940512,0.9525,0.0,0.0,0.020924090406114,0.1208,0.02,0.478,0.219,0.179,168
0.0104,0.015090769230769,0.0,0.005497527677608,0.054242905335845,0.508969373670319,0.71052,0.543573579034572,0.543965938420564,0.952,0.0,0.0,0.00418003646539,0.1268,0.015,0.514,0.217,0.149,169
0.0013,0.042256923076923,0.011716049382716,0.002022135603262,0.084688856673945,0.358835020889284,0.88678,0.543573579034572,0.66566283013728,0.952,0.0,0.0,0.179802560038491,0.1259,0.032,0.517,0.252,0.184,170
0.0008,0.059584102564103,0.013827160493827,0.002022135603262,0.040814486344682,0.341420849992407,0.94864,0.543573579034572,0.592453861940512,0.952,0.0,0.0,0.110397573093237,0.1355,0.043,0.503,0.24,0.193,171
0.0368,0.078722564102564,0.048024691358025,0.002022135603262,0.068115652697877,0.32659737586369,0.90465,0.543573579034572,0.592453861940512,0.952,0.0,0.0,0.164157462066383,0.1667,0.078,0.491,0.257,0.239,172
0.0143,0.043218461538462,0.0,0.0,0.079138617129254,0.292384388650165,0.92646,0.543573579034572,0.592453861940512,0.9525,0.0,0.0,0.033761281810422,0.1896,0.032,0.483,0.235,0.196,173
0.0313,0.023868205128205,0.101543209876543,0.002022135603262,0.182767027203431,0.602273396595902,0.9095,0.543573579034572,0.591314689464464,0.952,0.004018330126433,0.138,0.014100171555754,0.1162,0.058,0.614,0.245,0.128,174
0.0401,0.034031794871795,0.0,0.002022135603262,0.068519376794709,0.534014279261659,0.91112,0.543573579034572,0.543965938420564,0.952,9.4141497037e-05,0.0,0.007345276201044,0.1331,0.035,0.566,0.219,0.127,175
0.033,0.170666153846154,0.0,0.002022135603262,0.17471749946003,0.430827994672823,0.84134,0.543573579034572,0.543965938420564,0.952,0.0,0.0,0.016905248999693,0.0978,0.12,0.521,0.213,0.216,176
0.0442,0.004354871794872,0.0,0.002022135603262,0.063386822976691,0.388063348961007,0.84945,0.543573579034572,0.543965938420564,0.952,0.0,0.0,0.049489295595066,0.0859,0.018,0.495,0.217,0.164,177
0.0048,0.038870769230769,0.068493827160494,0.002022135603262,0.061075851293168,0.332446913860474,0.82065,0.543573579034572,0.592453861940512,0.952,0.0,0.0,0.151324684256432,0.1266,0.049,0.476,0.246,0.221,178
0.0583,0.02676,0.017333333333333,0.0,0.04199563250538,0.306371499560275,0.84765,0.543573579034572,0.592453861940512,0.952,0.0,0.0,0.058435202169904,0.2288,0.041,0.469,0.248,0.221,179
0.0046,0.00654,0.0,0.002022135603262,0.038723617080381,0.403811423935477,0.86592,0.543573579034572,0.543965938420564,0.9045,0.0,0.0,0.013995494004985,0.0753,0.006,0.502,0.199,0.138,180
0.0045,0.0295,0.000395061728395,0.002022135603262,0.037235828161975,0.364464629495187,0.7781,0.543573579034572,0.618809843783069,0.9045,0.0,0.0,0.06812526722096,0.1573,0.021,0.483,0.226,0.181,181
0.0327,0.121267692307692,0.007345679012346,0.002022135603262,0.060752806766568,0.3545923466801,0.84129,0.543573579034572,0.635921801544402,0.9045,0.0,0.0,0.053406187981381,0.119,0.091,0.498,0.215,0.213,182
0.055,0.150329230769231,0.068185185185185,0.002022135603262,0.072863100986134,0.3250461082007,0.8767,0.543573579034572,0.592453861940512,0.9525,0.0,0.0,0.102057638436649,0.145,0.136,0.485,0.24,0.272,183
0.0154,0.447167692307692,0.584555555555556,0.0,0.186404778848958,0.351320661975445,0.88816,0.543573579034572,0.607892584455885,0.9045,0.0,0.0,0.474978674423736,0.1848,0.478,0.513,0.313,0.549,184
0.0161,0.364047179487179,0.479592592592593,0.0,0.152651616929031,0.306810318069055,0.91922,0.543573579034572,0.588046710746461,0.9525,0.0,0.0,0.389421784611277,0.1526,0.392,0.494,0.299,0.491,185
0.0316,0.349607179487179,0.461074074074074,0.0,0.145733227094648,0.353772119019316,0.87881,0.543573579034572,0.564397997933648,0.90067,0.0,0.0,0.37387569585983,0.256,0.381,0.499,0.306,0.484,186
0.0224,0.397002564102564,0.52358024691358,0.0,0.165491898501486,0.321193200601172,0.89478,0.543573579034572,0.626256711801087,0.952,0.0,0.0,0.424561359622586,0.1931,0.429,0.504,0.314,0.521,187
0.0554,0.341625641025641,0.449123456790124,0.0,0.143096042188572,0.317844968408243,0.91639,0.543573579034572,0.583174828428428,0.93267,0.0,0.0,0.365596262722516,0.2145,0.38,0.496,0.303,0.484,188
0.0327,0.016904102564103,0.021901234567901,0.002022135603262,0.217499547434553,0.590384736679019,0.70472,0.543573579034572,0.572131274481625,0.952,0.464879827129556,0.138,0.0,0.2019,0.029,0.568,0.351,0.216,189
0.0189,7.7435897436e-05,0.0,0.002022135603262,0.076882190728289,0.510033235542267,0.67377,0.543573579034572,0.564191904754755,0.952,0.001077195373059,0.0,9.0966986e-07,0.0783,0.007,0.514,0.206,0.135,190
0.0022,0.006886153846154,0.0,0.005497527677608,0.09080068776831,0.385041606090266,0.67326,0.543573579034572,0.564191904754755,0.976,0.930006213025008,0.0,0.005722110502455,0.2049,0.007,0.465,0.423,0.325,191
0.0145,9.230769231e-06,0.0,0.002022135603262,0.033488971194791,0.422049413166911,0.67834,0.543573579034572,0.57129682982268,0.9045,0.999690639984394,0.0,0.004838373641395,0.0313,0.005,0.476,0.388,0.291,192
0.0146,0.102235384615385,0.000148148148148,0.0,0.190982693163276,0.770750790379148,0.91838,0.543573579034572,0.597089442238667,0.97733,0.0,0.0,0.052854415757881,0.1394,0.07,0.685,0.234,0.078,193
0.0219,0.000794871794872,0.0,0.0,0.024859399326812,0.520089757371095,0.75067,0.543573579034572,0.575888998094523,0.952,0.0,0.0,1.624506209e-06,0.0547,0.008,0.53,0.201,0.121,194
0.0036,0.013477435897436,0.0,0.0,0.013745116237713,0.459363260245225,0.64976,0.543573579034572,0.575888998094523,0.952,0.0,0.0,0.0,0.0215,0.01,0.485,0.195,0.15,195
0.0193,0.000307692307692,0.0,0.0,0.010054498600178,0.516228825317723,0.60207,0.543573579034572,0.575888998094523,0.952,0.0,0.0,0.0,0.0277,0.006,0.497,0.196,0.139,196
0.015,0.095500512820513,0.0,0.0,0.069863226832941,0.698563684493282,0.66079,0.543573579034572,0.56002565555913,0.952,0.0,0.0,0.061056906726376,0.0696,0.066,0.585,0.217,0.134,197
0.0224,0.012945128205128,0.0,0.0,0.01950648864645,0.546063358413705,0.63105,0.543573579034572,0.575888998094523,0.952,0.054946527738074,0.0,0.004804318914262,0.0361,0.015,0.516,0.21,0.142,198
0.0035,0.002223076923077,0.0,0.0,0.029279119488566,0.466315893661887,0.71107,0.543573579034572,0.575888998094523,0.952,0.0,0.0,0.0,0.0411,0.003,0.501,0.199,0.136,199
0.0059,0.000781538461538,0.0,0.0,0.016436635470877,0.445604072384898,0.67352,0.543573579034572,0.575888998094523,0.952,0.0,0.0,0.0,0.0445,0.002,0.484,0.199,0.148,200
0.0096,0.020142051282051,0.000185185185185,0.0,0.128182179711333,0.742830509490215,0.8457,0.543573579034572,0.587630999209924,0.976,0.0,0.0,0.033370664616601,0.3619,0.016,0.651,0.274,0.092,201
0.0139,0.002012307692308,0.0,0.0,0.036669975894497,0.542363810276545,0.69848,0.543573579034572,0.549746291341341,0.952,0.0,0.0,0.0,0.0699,0.006,0.525,0.204,0.125,202
0.0284,7.7948717949e-05,0.0,0.0,0.013304391678951,0.579575257743068,0.64979,0.543573579034572,0.545159995760046,0.952,0.0,0.0,0.0,0.4708,0.009,0.527,0.285,0.184,203
0.0148,0.000114871794872,0.0,0.0,0.051606626493982,0.514382570153957,0.69811,0.543573579034572,0.543967639371514,0.952,0.0,0.0,0.00020628373064,0.0731,0.005,0.514,0.205,0.133,204
0.0239,0.003308717948718,0.0,0.0,0.059238527284623,0.618607127081628,0.6745,0.543573579034572,0.543965938420564,0.952,0.0,0.0,0.0,0.0381,0.01,0.551,0.198,0.105,205
0.0112,4.358974359e-05,0.0,0.005497527677608,0.043428231507422,0.550986388714001,0.73488,0.543573579034572,0.543965938420564,0.952,0.0,0.0,1.7613194256e-05,0.0835,0.005,0.535,0.207,0.119,206
0.011,0.014368205128205,0.0,0.005497527677608,0.03563851158215,0.569572773351676,0.69415,0.543573579034572,0.543965938420564,0.952,0.0,0.0,0.0,0.0908,0.014,0.533,0.209,0.129,207
0.0083,0.0,0.0,0.005497527677608,0.019126476279964,0.535435665812587,0.6947,0.543573579034572,0.543965938420564,0.952,0.0,0.0,0.0,0.0536,0.004,0.518,0.201,0.126,208
0.0124,0.0,0.0,0.005497527677608,0.019870248133755,0.520508493928637,0.71178,0.543573579034572,0.543965938420564,0.952,0.0,0.0,0.0,0.0508,0.006,0.516,0.201,0.129,209
0.1931,0.079920512820513,0.0,0.005497527677608,0.029791897183487,0.561647120417309,0.72962,0.543573579034572,0.543965938420564,0.952,0.0,0.0,0.0,0.0838,0.115,0.537,0.207,0.196,210
0.1138,0.000106666666667,0.0,0.002022135603262,0.084599106094168,0.50086380844488,0.71098,0.543573579034572,0.581562408118833,0.952,0.515499176514831,0.0,0.005076402441718,0.09,0.037,0.522,0.313,0.227,211
0.7564,0.0,0.0,0.002022135603262,0.086351187204692,0.533222406237999,0.79035,0.543573579034572,0.543965938420564,0.952,0.999406828915615,0.0,1.14577164e-07,0.0509,0.243,0.543,0.4,0.421,212
0.019,0.001355897435897,0.000617283950617,0.002022135603262,0.230305180901631,0.509414694966934,0.76325,0.543573579034572,0.543965938420564,0.9045,0.753694754938895,0.0,0.001295954221991,0.0716,0.008,0.543,0.346,0.215,213
0.0104,0.000364102564103,0.0,0.002022135603262,0.035864783055203,0.472366989917215,0.6212,0.543573579034572,0.550112452663378,0.9045,1.000000000000014,0.0,0.00362194149732,0.0322,0.004,0.481,0.388,0.286,214
0.0067,0.008757948717949,0.0,0.005497527677608,0.192492907811034,0.364686521766403,0.6635,0.543573579034572,0.589182977895753,0.976,0.557904324995652,0.0,0.007277399683411,0.7165,0.01,0.47,0.452,0.344,215
0.0128,0.034015897435897,0.0,0.002022135603262,0.098102954051348,0.469578065207983,0.63999,0.543573579034572,0.547878362812813,0.952,0.043751279242214,0.0,0.001618341315477,0.1667,0.027,0.49,0.233,0.186,216
0.0123,0.0,0.0,0.002022135603262,0.056658453293814,0.424680153423097,0.60792,0.543573579034572,0.60175588034463,0.9045,0.999747079450158,0.0,0.013210470021683,0.0817,0.005,0.472,0.4,0.302,217
0.0127,0.0,0.0,0.002022135603262,0.068007317667647,0.324450746539585,0.6249,0.543573579034572,0.60366139504147,0.9045,0.883087074287065,0.0,0.0,0.1032,0.005,0.437,0.378,0.311,218
0.0115,0.020087692307692,0.0,0.005497527677608,0.302901193671714,0.653611848307744,0.71985,0.543573579034572,0.552921244666095,0.976,0.044143603640739,0.0,0.00045804550091,0.2146,0.018,0.601,0.247,0.11,219
0.0124,0.016615384615385,0.0,0.0,0.043919976603946,0.468943323486878,0.7145,0.543573579034572,0.637514501987702,0.952,0.0,0.0,0.000508285944456,0.1236,0.015,0.517,0.215,0.145,220
0.3479,0.010606153846154,0.0,0.0,0.0320946363569,0.452693575105222,0.68302,0.543573579034572,0.637514501987702,0.952,0.0,0.0,0.009996438023365,0.0705,0.118,0.503,0.206,0.222,221
0.008,7.8461538462e-05,0.0,0.0,0.014795986082186,0.490729909854527,0.68652,0.543573579034572,0.575888998094523,0.952,0.0,0.0,6.5050052066e-05,0.0806,0.003,0.505,0.207,0.139,222
0.8177,0.003931794871795,0.0,0.0,0.028927186019124,0.485204403894317,0.70216,0.543573579034572,0.683208969383669,0.952,0.0,0.0,0.001895599384995,0.0857,0.264,0.528,0.208,0.31,223
0.0456,0.003885641025641,0.0,0.005497527677608,0.041670122425685,0.480170591755138,0.7036,0.543573579034572,0.543965938420564,0.952,0.0,0.0,0.002382157917201,0.0998,0.019,0.5,0.211,0.157,224
0.0343,2.1538461538e-05,0.0,0.002022135603262,0.02612432993481,0.471163141418798,0.70779,0.543573579034572,0.543965938420564,0.952,0.0,0.0,0.013924081143064,0.1142,0.012,0.496,0.216,0.159,225
0.0685,0.037225128205128,0.0,0.002022135603262,0.03718664365319,0.447752512525627,0.6893,0.543573579034572,0.543965938420564,0.952,0.0,0.0,0.020644042902021,0.1554,0.046,0.484,0.226,0.199,226
0.0369,0.002721025641026,0.0,0.002022135603262,0.115227542994979,0.530362906109552,0.77136,0.543573579034572,0.543965938420564,0.952,0.336218763802103,0.0,1.1026173799e-05,0.0827,0.014,0.541,0.274,0.169,227
0.0263,0.008645128205128,0.000456790123457,0.002022135603262,0.21024062330619,0.475284375183816,0.8863,0.543573579034572,0.543965938420564,0.9045,0.000198175568266,0.0,0.013126078357436,0.093,0.015,0.552,0.202,0.111,228
0.07,0.006766153846154,0.0,0.005497527677608,0.066220239844237,0.621805079923892,0.95262,0.543573579034572,0.543965938420564,0.952,0.0,0.0,0.0,0.1296,0.028,0.609,0.216,0.089,229
0.0361,8.4102564103e-05,0.0,0.0,0.017395082880994,0.512201502504582,0.77902,0.543573579034572,0.575888998094523,0.952,0.0,0.0,0.0,0.0485,0.012,0.532,0.2,0.121,230
0.0809,0.0,0.0,0.0,0.009606678536643,0.499028090594301,0.87079,0.543573579034572,0.575888998094523,0.952,0.0,0.0,0.0,0.0983,0.026,0.544,0.21,0.13,231
0.0309,0.000285641025641,0.0,0.0,0.012354495196084,0.521269359931616,0.6231,0.543573579034572,0.574031413023738,0.952,0.0,0.0,0.0,0.0896,0.01,0.504,0.208,0.146,232
0.0226,0.002753846153846,0.0,0.0,0.028821492977242,0.519016768766467,0.77397,0.543573579034572,0.551007946378521,0.952,0.0,0.0,0.0,0.0865,0.009,0.53,0.208,0.126,233
0.0471,0.026664102564103,0.0,0.0,0.021939582307917,0.494149382461941,0.59634,0.543573579034572,0.575888998094523,0.952,0.0,0.0,0.0,0.0123,0.032,0.489,0.193,0.161,234
0.0445,0.011296923076923,0.0,0.0,0.023408171100198,0.499689257484896,0.7851,0.543573579034572,0.571009162358787,0.952,0.0,0.0,0.0,0.0599,0.021,0.528,0.202,0.132,235
0.7396,0.010287692307692,0.0,0.0,0.023320346085024,0.478451611290934,0.74591,0.543573579034572,0.575131197529673,0.952,0.0,0.0,0.0,0.0522,0.243,0.512,0.201,0.301,236
0.7073,0.000715384615385,0.0,0.0,0.012388972881073,0.46549385082019,0.631,0.543573579034572,0.557056644040469,0.952,0.0,0.0,1.097588303e-05,0.0374,0.227,0.479,0.198,0.311,237
0.0519,0.015397948717949,0.0,0.0,0.012143920796475,0.443757313777167,0.66892,0.543573579034572,0.575709894358644,0.952,0.0,0.0,1.618037345e-06,0.032,0.026,0.482,0.197,0.165,238
0.0332,8.358974359e-05,0.000123456790123,0.0,0.030915785355395,0.679628789962408,0.0,0.543573579034572,0.543965938420564,0.976,0.0,0.0,6.9487141268e-05,0.0,0.011,0.438,0.195,0.184,239
0.0616,0.002137948717949,0.0,0.0,0.032760159017492,0.664229827040798,0.69338,0.543573579034572,0.543965938420564,0.952,0.0,0.0,0.002753005521444,0.1146,0.021,0.571,0.214,0.11,240
0.0745,0.00620358974359,0.0,0.005497527677608,0.018927768587172,0.595411355359945,0.64229,0.543573579034572,0.543965938420564,0.952,0.0,0.0,0.0,0.0697,0.03,0.532,0.204,0.137,241
0.0471,0.006621025641026,0.0,0.005497527677608,0.017951996872118,0.571561507019723,0.70169,0.543573579034572,0.543965938420564,0.952,0.0,0.0,0.0,0.0579,0.021,0.534,0.202,0.128,242
0.1351,9.230769231e-06,0.0,0.002022135603262,0.019327158057371,0.495296087471329,0.64164,0.543573579034572,0.543965938420564,0.9045,1.000000000000034,0.0,0.0,0.0382,0.044,0.492,0.389,0.308,243
